epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0525,0.0543,0.1746,0.0472,0.0527,0.1212,0.0888,0.1046,0.2680,0.0689,0.1091,0.2812
1,0.1512,0.3149,0.3606,0.1000,0.2574,0.2647,0.1532,0.3082,0.4435,0.2009,0.3248,0.4999
2,0.2684,0.0826,0.6264,0.1765,0.0570,0.3766,0.2362,0.0185,0.5353,0.2752,0.0010,0.5888
3,0.3400,0.0560,0.7002,0.2102,0.0334,0.4101,0.2491,0.1207,0.4869,0.2935,0.1234,0.5209
4,0.3619,0.2480,0.7863,0.2265,0.1349,0.4836,0.2548,0.3540,0.6648,0.3164,0.3752,0.7283
5,0.3494,0.5711,0.8643,0.2224,0.3668,0.5820,0.2352,0.4797,0.6642,0.2845,0.5291,0.7645
6,0.5840,0.7430,0.9052,0.3748,0.4922,0.6377,0.5080,0.5689,0.7396,0.6768,0.6084,0.7921
7,0.6874,0.7685,0.9067,0.4549,0.5210,0.6485,0.4564,0.6349,0.7728,0.5979,0.6738,0.8295
8,0.7268,0.8083,0.9296,0.4827,0.5592,0.6721,0.5089,0.6381,0.7708,0.6843,0.6807,0.8241
9,0.7317,0.8034,0.9258,0.4842,0.5516,0.6642,0.5457,0.6443,0.7797,0.7107,0.6888,0.8284
10,0.7633,0.8171,0.9274,0.4948,0.5681,0.6812,0.4779,0.6122,0.7552,0.5812,0.6534,0.8085
11,0.8132,0.8415,0.9406,0.5282,0.6017,0.6993,0.5665,0.6977,0.8044,0.6942,0.7439,0.8586
12,0.7919,0.8185,0.9276,0.4893,0.5778,0.6853,0.4359,0.5519,0.6995,0.5588,0.5943,0.7565
13,0.7981,0.8221,0.9348,0.5275,0.5953,0.6993,0.5405,0.6502,0.7798,0.5996,0.7034,0.8415
14,0.8141,0.8473,0.9430,0.5329,0.6100,0.7079,0.6208,0.6349,0.7737,0.7058,0.6785,0.8203
15,0.7881,0.8140,0.9275,0.5040,0.5782,0.6809,0.6126,0.6756,0.7811,0.7011,0.7081,0.8261
16,0.8067,0.8225,0.9297,0.5226,0.5792,0.6758,0.6474,0.6900,0.8010,0.7251,0.7356,0.8485
17,0.8592,0.8589,0.9458,0.5518,0.6262,0.7049,0.6171,0.6974,0.8117,0.7112,0.7596,0.8713
18,0.8506,0.8612,0.9457,0.5522,0.6297,0.7175,0.6170,0.6867,0.8097,0.7119,0.7335,0.8662
19,0.8607,0.8695,0.9489,0.5580,0.6384,0.7265,0.6221,0.6615,0.7862,0.7339,0.7117,0.8476
20,0.8303,0.8474,0.9406,0.5427,0.6209,0.7206,0.4576,0.5776,0.6286,0.5919,0.6233,0.6801
21,0.7869,0.8138,0.9306,0.5359,0.6034,0.7010,0.6172,0.6858,0.7982,0.6931,0.7430,0.8641
22,0.8707,0.8597,0.9460,0.5928,0.6450,0.7336,0.6301,0.7113,0.8153,0.7299,0.7777,0.8859
23,0.8775,0.8700,0.9497,0.5996,0.6513,0.7419,0.6338,0.6381,0.7823,0.7325,0.6971,0.8630
24,0.8671,0.8684,0.9501,0.6117,0.6609,0.7552,0.6362,0.6927,0.8062,0.7323,0.7553,0.8749
25,0.8943,0.8750,0.9505,0.6252,0.6665,0.7635,0.6299,0.7064,0.8134,0.7573,0.7731,0.8877
26,0.7989,0.8137,0.9233,0.5494,0.6126,0.7144,0.5867,0.6624,0.7868,0.7025,0.7032,0.8638
27,0.8299,0.8409,0.9404,0.6040,0.6357,0.7282,0.5981,0.6951,0.7703,0.7414,0.7375,0.8216
28,0.8656,0.8627,0.9461,0.6047,0.6555,0.7508,0.6479,0.7207,0.8151,0.7645,0.7798,0.8881
29,0.8947,0.8774,0.9527,0.6484,0.6829,0.7767,0.6515,0.7229,0.8198,0.7807,0.7810,0.8873
30,0.8818,0.8767,0.9527,0.6330,0.6866,0.7751,0.6360,0.6888,0.8015,0.7680,0.7353,0.8678
31,0.8896,0.8747,0.9513,0.6280,0.6712,0.7595,0.6467,0.7325,0.8230,0.7813,0.7900,0.8980
32,0.8932,0.8717,0.9501,0.6262,0.6712,0.7711,0.5073,0.5396,0.6945,0.6394,0.6027,0.7707
33,0.8223,0.8288,0.9357,0.6067,0.6373,0.7432,0.6543,0.7219,0.8181,0.7735,0.7755,0.8859
34,0.8898,0.8755,0.9514,0.6444,0.6774,0.7786,0.6486,0.6764,0.7982,0.7686,0.7370,0.8645
35,0.8386,0.8551,0.9431,0.5989,0.6655,0.7585,0.6371,0.7016,0.8120,0.7639,0.7618,0.8718
36,0.8959,0.8782,0.9529,0.6429,0.6932,0.7846,0.6520,0.7032,0.8212,0.7616,0.7707,0.8899
37,0.9036,0.8844,0.9539,0.6417,0.6962,0.7811,0.6532,0.7066,0.8211,0.7788,0.7689,0.8843
38,0.8466,0.8516,0.9414,0.6136,0.6609,0.7599,0.5818,0.6077,0.7417,0.6951,0.6647,0.8071
39,0.8320,0.8435,0.9407,0.6190,0.6635,0.7555,0.6294,0.7347,0.8234,0.7507,0.7913,0.8917
40,0.8905,0.8790,0.9518,0.6578,0.6917,0.7794,0.6615,0.7208,0.8269,0.7780,0.7793,0.8918
41,0.8908,0.8833,0.9546,0.6554,0.6925,0.7831,0.6396,0.7198,0.8257,0.7599,0.7693,0.8893
42,0.8804,0.8711,0.9469,0.6490,0.6872,0.7777,0.2518,0.4224,0.5641,0.3438,0.4570,0.6260
43,0.7932,0.8292,0.9352,0.6081,0.6476,0.7516,0.6591,0.7148,0.8323,0.7619,0.7626,0.8910
44,0.8841,0.8777,0.9519,0.6498,0.6936,0.7846,0.6669,0.7162,0.8300,0.7791,0.7697,0.8941
45,0.8945,0.8858,0.9550,0.6593,0.6984,0.7834,0.6804,0.7397,0.8371,0.7994,0.7955,0.9031
46,0.8769,0.8763,0.9531,0.6526,0.6983,0.7847,0.6616,0.7505,0.8413,0.7873,0.7925,0.8979
47,0.9053,0.8896,0.9571,0.6724,0.7090,0.8005,0.6380,0.6968,0.8127,0.7644,0.7578,0.8812
48,0.8867,0.8711,0.9482,0.6555,0.6796,0.7765,0.4869,0.6108,0.7439,0.6486,0.6671,0.8273
49,0.8212,0.8435,0.9401,0.6322,0.6687,0.7639,0.6154,0.7340,0.8139,0.7372,0.7892,0.8855
50,0.8939,0.8829,0.9558,0.6742,0.7072,0.7982,0.6662,0.7435,0.8379,0.7964,0.8012,0.9000
51,0.9106,0.8911,0.9568,0.6751,0.7002,0.7932,0.6530,0.7373,0.8386,0.7845,0.7961,0.9050
