,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.6,0.8016789257526398,0.8080585598945618,0.9162512123584746,26.74156665802002,8.643733501434326,6.354429244995117,4.5390784740448,6.972113796642849,0.9234797954559326
