,ensemble,model_0,model_1
DSC0,0.002588150091469288,0.0027435992378741503,0.0022707325406372547
DSC1,0.3659023642539978,0.3571729063987732,0.3720420002937317
DSC2,0.2722450792789459,0.2652188241481781,0.2614161968231201
DSC3,0.27818647027015686,0.27592188119888306,0.27543169260025024
