,ensemble,model_0,model_1
DSC0,0.0010414064163342118,0.0010892360005527735,0.0011227846844121814
DSC1,0.12579788267612457,0.1314035803079605,0.12493827939033508
DSC2,0.05318731069564819,0.05532157048583031,0.051536675542593
DSC3,0.051438260823488235,0.05896028131246567,0.051977235823869705
