,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.0,0.8287544250488281,0.8338850140571594,0.9228214025497437,14.9098482131958,5.399452209472656,3.84375262260437,2.922914266586304,4.237346879073551,0.9119260907173156
