,0,1,2,3
0,0.9969932,0.87003356,0.78416866,0.93057376
1,0.9984796,0.9350926,0.8801359,0.9685867
2,0.9952246,0.71248955,0.6790939,0.7959586
3,0.99836373,0.87393886,0.87744486,0.93602353
4,0.99727786,0.85388386,0.8726438,0.9563378
5,0.99583954,0.33899006,0.79327756,0.9491314
6,0.99796987,0.85558856,0.83873594,0.90916634
7,0.9968121,0.89984494,0.86392826,0.9530731
8,0.9970713,0.87837714,0.8059278,0.8867597
9,0.9962573,0.7730754,0.77614695,0.9035375
10,0.9974673,0.8536211,0.8321104,0.9600102
11,0.9981349,0.9081029,0.8855826,0.96711874
12,0.99883306,0.9311774,0.90815175,0.9709252
13,0.9984364,0.9466212,0.9085667,0.9737216
14,0.9971769,0.8022296,0.7718817,0.7706735
15,0.9979312,0.7113934,0.8613359,0.9076074
16,0.99804395,0.8310753,0.89508134,0.929768
17,0.9985151,0.9155764,0.8338704,0.95240575
18,0.99818474,0.92729753,0.85971534,0.9551057
19,0.9952515,0.7260131,0.8643375,0.8996789
20,0.99762666,0.915317,0.8432719,0.9555703
21,0.9980395,0.85206765,0.8063481,0.93540704
22,0.9986638,0.84954864,0.8333582,0.9082992
23,0.9969716,0.8573034,0.7928708,0.94019717
24,0.99622035,0.7002017,0.77913946,0.8548995
