,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.0,0.818510890007019,0.8216195106506348,0.9157755970954895,23.481266021728516,9.33700704574585,6.481319427490234,4.843084812164307,6.6712261864117215,0.9119260907173156
