,ensemble,model_0,model_1
DSC0,0.0024295486509799957,0.0026783619541674852,0.002421001670882106
DSC1,0.3521425724029541,0.36511677503585815,0.354165256023407
DSC2,0.2500382661819458,0.24994803965091705,0.2415270060300827
DSC3,0.25532618165016174,0.25681886076927185,0.24878832697868347
