epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0880,0.0165,0.0337,0.0766,0.0265,0.0302,0.1580,0.0263,0.0461,0.0001,0.0000,0.0405
1,0.1591,0.0163,0.0709,0.1339,0.0488,0.0637,0.1579,0.0307,0.1169,0.0001,0.0000,0.1381
2,0.0870,0.0155,0.3777,0.0743,0.0311,0.2660,0.0590,0.0470,0.3807,0.0026,0.0323,0.4136
3,0.0193,0.0089,0.6291,0.0171,0.0329,0.4149,0.0445,0.0307,0.5246,0.0166,0.0000,0.5768
4,0.0345,0.0172,0.7852,0.0205,0.0378,0.5009,0.0675,0.0311,0.6040,0.0018,0.0004,0.6567
5,0.0845,0.0261,0.7841,0.0432,0.0317,0.4855,0.1371,0.0267,0.5322,0.0013,0.0099,0.5742
6,0.1936,0.1196,0.7703,0.0991,0.0644,0.4900,0.1105,0.1234,0.5980,0.1249,0.1200,0.6367
7,0.4525,0.3567,0.8053,0.2110,0.2133,0.5364,0.2511,0.3702,0.6133,0.3356,0.3979,0.6772
8,0.5468,0.6833,0.8799,0.3042,0.4151,0.6029,0.4073,0.4879,0.6663,0.5398,0.5163,0.7273
9,0.7675,0.8237,0.9292,0.4307,0.5251,0.6678,0.3541,0.6486,0.7523,0.4962,0.6933,0.8263
10,0.8211,0.8455,0.9371,0.4246,0.5469,0.6768,0.4290,0.5706,0.7360,0.5775,0.6136,0.7948
11,0.7608,0.8259,0.9264,0.4219,0.5358,0.6846,0.4789,0.6086,0.7397,0.6377,0.6385,0.7983
12,0.8214,0.8509,0.9392,0.4843,0.5648,0.6965,0.4963,0.6645,0.7744,0.6528,0.7039,0.8359
13,0.8560,0.8715,0.9439,0.4902,0.5918,0.7122,0.4565,0.6316,0.7531,0.5984,0.6759,0.8198
14,0.7780,0.8330,0.9254,0.4453,0.5519,0.6881,0.4299,0.5742,0.7165,0.5750,0.5989,0.7709
15,0.7559,0.8375,0.9322,0.4937,0.5776,0.7219,0.4415,0.6186,0.7395,0.5545,0.6623,0.7958
16,0.8425,0.8708,0.9443,0.4817,0.5853,0.7233,0.4572,0.6301,0.7460,0.5894,0.6757,0.8019
17,0.8781,0.8799,0.9476,0.4851,0.5913,0.7193,0.4664,0.6648,0.7781,0.5657,0.7072,0.8307
18,0.8938,0.8875,0.9510,0.5133,0.5944,0.7237,0.4758,0.6498,0.7663,0.5987,0.6909,0.8253
19,0.8834,0.8872,0.9505,0.4858,0.6173,0.7425,0.4785,0.6807,0.7878,0.6023,0.7244,0.8545
20,0.8791,0.8867,0.9498,0.5011,0.6191,0.7427,0.4985,0.6884,0.8032,0.6412,0.7368,0.8702
21,0.7114,0.8046,0.9186,0.4551,0.5535,0.6952,0.5290,0.6237,0.7640,0.6844,0.6693,0.8317
22,0.8447,0.8612,0.9443,0.4694,0.6092,0.7405,0.4878,0.6582,0.8034,0.6555,0.7129,0.8610
23,0.8894,0.8849,0.9499,0.5031,0.6406,0.7599,0.4131,0.6385,0.7762,0.5396,0.6884,0.8363
24,0.9028,0.8923,0.9529,0.5040,0.6181,0.7434,0.4881,0.6842,0.7992,0.6111,0.7301,0.8577
25,0.9052,0.8931,0.9544,0.5196,0.6367,0.7592,0.4915,0.6954,0.8086,0.6118,0.7470,0.8694
26,0.9016,0.8929,0.9543,0.4984,0.6338,0.7570,0.4914,0.6434,0.7836,0.6258,0.6890,0.8392
27,0.8095,0.8595,0.9404,0.4840,0.6032,0.7404,0.4425,0.5636,0.7120,0.5424,0.6058,0.7743
28,0.8449,0.8685,0.9471,0.5405,0.6343,0.7451,0.5194,0.6950,0.8063,0.6210,0.7434,0.8725
29,0.9130,0.9019,0.9567,0.5453,0.6568,0.7700,0.4947,0.6944,0.8114,0.5765,0.7546,0.8840
30,0.8904,0.9004,0.9555,0.5325,0.6651,0.7878,0.4919,0.6553,0.7841,0.5890,0.6971,0.8498
31,0.8224,0.8651,0.9428,0.5351,0.6253,0.7418,0.5278,0.6787,0.8136,0.6586,0.7332,0.8770
32,0.9166,0.9033,0.9574,0.5460,0.6591,0.7679,0.5294,0.6839,0.8090,0.6325,0.7409,0.8797
33,0.9227,0.9142,0.9604,0.5491,0.6586,0.7713,0.5356,0.6647,0.8114,0.6463,0.7269,0.8774
34,0.9211,0.9117,0.9606,0.5478,0.6592,0.7749,0.5350,0.6761,0.8105,0.6367,0.7460,0.8829
