epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0904,0.1192,0.0353,0.0690,0.1108,0.0295,0.0905,0.1801,0.0341,0.0036,0.2030,0.0181
1,0.0520,0.3298,0.0067,0.0346,0.3040,0.0175,0.0756,0.3166,0.0184,0.0701,0.3432,0.0008
2,0.1704,0.3664,0.0115,0.0962,0.3324,0.0130,0.1435,0.3776,0.0062,0.1696,0.3993,0.0021
3,0.2770,0.3855,0.0405,0.1586,0.3467,0.0364,0.2030,0.3572,0.0947,0.2031,0.3772,0.0909
4,0.3614,0.3489,0.3165,0.1959,0.3047,0.2182,0.2091,0.1281,0.4939,0.2183,0.1272,0.5336
5,0.4137,0.0697,0.6925,0.2196,0.0373,0.4384,0.2279,0.0316,0.4938,0.2521,0.0330,0.5411
6,0.4610,0.0390,0.7254,0.3087,0.0234,0.4704,0.3139,0.0225,0.4878,0.4203,0.0006,0.5368
7,0.5616,0.0640,0.7369,0.3758,0.0269,0.4802,0.4229,0.1694,0.6113,0.5890,0.1754,0.6682
8,0.6312,0.5493,0.8429,0.4205,0.3024,0.5706,0.4326,0.4744,0.6808,0.6169,0.5182,0.7516
9,0.6544,0.7948,0.9105,0.4265,0.4944,0.6515,0.3183,0.4393,0.6501,0.3824,0.4718,0.7072
10,0.6792,0.8039,0.9164,0.4035,0.5271,0.6590,0.4626,0.6393,0.7495,0.6302,0.6805,0.8174
11,0.6846,0.7933,0.9054,0.4266,0.5257,0.6695,0.4153,0.6077,0.7308,0.5676,0.6389,0.7904
12,0.7034,0.8111,0.9206,0.4417,0.5296,0.6781,0.2367,0.5500,0.7043,0.1766,0.6054,0.7677
13,0.7614,0.8339,0.9298,0.4556,0.5651,0.6906,0.4643,0.6413,0.7711,0.5956,0.6988,0.8428
14,0.8270,0.8700,0.9424,0.4866,0.5916,0.7218,0.4870,0.5787,0.7349,0.6346,0.6328,0.8015
15,0.8534,0.8731,0.9462,0.4867,0.6004,0.7283,0.4678,0.6458,0.7775,0.6065,0.7085,0.8588
16,0.7486,0.8311,0.9284,0.4172,0.5540,0.6797,0.4340,0.5253,0.7071,0.5541,0.5867,0.7814
17,0.8338,0.8690,0.9463,0.4970,0.5898,0.7102,0.4895,0.6656,0.7867,0.5768,0.7250,0.8533
