epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1162,0.0089,0.0138,0.1354,0.0396,0.0487,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
1,0.1608,0.0117,0.0142,0.1758,0.0450,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
2,0.1508,0.0117,0.0142,0.1825,0.0475,0.0592,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
3,0.1517,0.0108,0.0133,0.1792,0.0458,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
4,0.1500,0.0108,0.1465,0.1900,0.0483,0.1280,0.1886,0.0307,0.4499,0.0000,0.0000,0.4634
5,0.1583,0.0117,0.6711,0.1850,0.0450,0.4112,0.1886,0.0307,0.5252,0.0000,0.0000,0.5476
6,0.1517,0.0117,0.6718,0.1758,0.0458,0.4064,0.1886,0.0307,0.4802,0.0000,0.0000,0.5076
7,0.1601,0.0202,0.6963,0.1776,0.0407,0.4215,0.1887,0.0446,0.5477,0.0001,0.0397,0.5857
8,0.1435,0.2435,0.7351,0.1604,0.1722,0.4535,0.1842,0.4005,0.5575,0.0000,0.4303,0.5830
9,0.1459,0.6734,0.7708,0.1751,0.4735,0.4833,0.1581,0.6053,0.5865,0.0003,0.6553,0.6033
10,0.1092,0.7868,0.7814,0.0655,0.5692,0.5096,0.1052,0.5606,0.6135,0.0118,0.6275,0.6639
11,0.4591,0.8077,0.8692,0.3081,0.6034,0.5996,0.5183,0.6390,0.6967,0.6587,0.7054,0.7898
12,0.7366,0.7939,0.9055,0.5236,0.5914,0.6554,0.5525,0.6808,0.7582,0.7373,0.7297,0.8273
13,0.8255,0.8407,0.9299,0.5874,0.6441,0.7050,0.5870,0.6760,0.7697,0.7648,0.7395,0.8426
14,0.7619,0.8061,0.9126,0.5368,0.6100,0.6694,0.5947,0.6804,0.7788,0.7497,0.7292,0.8403
15,0.8065,0.8263,0.9255,0.5656,0.6386,0.7000,0.5865,0.6237,0.7404,0.7244,0.6661,0.7955
16,0.8643,0.8477,0.9339,0.5969,0.6553,0.7215,0.6383,0.7010,0.7869,0.7723,0.7519,0.8432
17,0.8088,0.8104,0.9136,0.5701,0.6271,0.6965,0.6144,0.6829,0.7906,0.7351,0.7238,0.8431
18,0.8667,0.8514,0.9399,0.6099,0.6634,0.7274,0.6364,0.7254,0.8031,0.7588,0.7626,0.8569
19,0.8935,0.8689,0.9460,0.6341,0.6775,0.7446,0.6399,0.7163,0.8022,0.7643,0.7678,0.8579
20,0.8474,0.8455,0.9347,0.5940,0.6568,0.7264,0.4492,0.4786,0.6069,0.6103,0.5226,0.6869
21,0.8169,0.8292,0.9370,0.5960,0.6413,0.7130,0.6057,0.6851,0.7870,0.7157,0.7373,0.8470
22,0.9002,0.8676,0.9494,0.6400,0.6746,0.7494,0.6408,0.7072,0.8057,0.7594,0.7586,0.8671
23,0.8951,0.8757,0.9523,0.6407,0.6850,0.7610,0.6423,0.6839,0.8026,0.7304,0.7442,0.8732
24,0.8974,0.8742,0.9531,0.6597,0.6919,0.7717,0.6665,0.7313,0.8117,0.7902,0.7836,0.8744
25,0.8118,0.8312,0.9340,0.5851,0.6424,0.7276,0.6513,0.7107,0.8055,0.8089,0.7617,0.8602
26,0.8193,0.8414,0.9408,0.6043,0.6604,0.7374,0.5393,0.6313,0.7038,0.6922,0.6802,0.7512
27,0.8695,0.8560,0.9438,0.6513,0.6711,0.7539,0.6763,0.7284,0.8200,0.8114,0.7812,0.8838
28,0.9086,0.8821,0.9553,0.6720,0.6953,0.7748,0.6550,0.7344,0.8250,0.8036,0.7845,0.8897
29,0.9061,0.8870,0.9590,0.6774,0.7089,0.7885,0.6618,0.7344,0.8260,0.7923,0.7820,0.8840
30,0.8547,0.8657,0.9530,0.6279,0.6904,0.7652,0.5591,0.6590,0.7735,0.7254,0.7055,0.8299
31,0.8524,0.8576,0.9476,0.6375,0.6834,0.7713,0.6423,0.7337,0.8288,0.7633,0.7922,0.8944
32,0.8752,0.8749,0.9527,0.6506,0.6960,0.7796,0.5176,0.5550,0.6412,0.6520,0.6049,0.6693
33,0.8289,0.8437,0.9440,0.6452,0.6760,0.7747,0.6717,0.7421,0.8483,0.7680,0.7973,0.8950
34,0.8956,0.8820,0.9558,0.6688,0.7097,0.7939,0.6652,0.7191,0.8352,0.7590,0.7791,0.8988
35,0.9061,0.8906,0.9583,0.6665,0.7124,0.8017,0.6630,0.7210,0.8214,0.7847,0.7851,0.8907
36,0.9156,0.8947,0.9613,0.6762,0.7154,0.8055,0.6290,0.6920,0.7915,0.7719,0.7503,0.8423
37,0.8166,0.8239,0.9329,0.6003,0.6518,0.7432,0.6653,0.7122,0.8179,0.7980,0.7769,0.8879
38,0.8904,0.8743,0.9557,0.6695,0.7031,0.7902,0.6861,0.7261,0.8243,0.8053,0.7908,0.8965
