,ensemble,model_0,model_1
DSC0,0.0012405989691615105,0.0012447418412193656,0.0012314593186601996
DSC1,0.146425262093544,0.13558658957481384,0.1548229157924652
DSC2,0.07509118318557739,0.07411500066518784,0.07154237478971481
DSC3,0.06415031105279922,0.06581626832485199,0.05390343442559242
