epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0557,0.0425,0.1081,0.0539,0.0403,0.0793,0.0932,0.0315,0.2264,0.0521,0.0288,0.2394
1,0.1113,0.1317,0.3386,0.0686,0.1274,0.2280,0.1139,0.2813,0.2707,0.1238,0.2915,0.2910
2,0.1965,0.3502,0.2219,0.1272,0.3145,0.1843,0.1646,0.3351,0.2173,0.2008,0.3461,0.2423
3,0.2682,0.3669,0.4092,0.1717,0.2969,0.3046,0.1687,0.2460,0.4419,0.2307,0.2557,0.4846
4,0.3132,0.0885,0.5547,0.2164,0.0657,0.3265,0.2347,0.0083,0.3792,0.2582,0.0088,0.4060
5,0.3268,0.0094,0.6178,0.2206,0.0192,0.3663,0.2780,0.0218,0.5236,0.3203,0.0195,0.5523
6,0.3720,0.1675,0.7168,0.2381,0.1029,0.4421,0.2663,0.1694,0.5575,0.2572,0.1737,0.5865
7,0.3319,0.3558,0.8060,0.2043,0.2119,0.5041,0.3018,0.1918,0.6356,0.3287,0.1960,0.6893
8,0.3681,0.4370,0.8539,0.2374,0.2392,0.5491,0.2790,0.3811,0.6836,0.3003,0.4022,0.7377
9,0.4901,0.5753,0.8727,0.3410,0.3435,0.5678,0.4826,0.5721,0.7137,0.6666,0.6099,0.7753
10,0.6727,0.7666,0.9099,0.4515,0.5116,0.6404,0.4820,0.6031,0.7526,0.6487,0.6356,0.8126
11,0.6844,0.7696,0.9115,0.4521,0.5427,0.6673,0.4483,0.6645,0.7651,0.6400,0.7014,0.8220
12,0.7114,0.7908,0.9174,0.4643,0.5558,0.6692,0.5068,0.6324,0.7592,0.6811,0.6783,0.8224
13,0.7605,0.8254,0.9339,0.5230,0.5891,0.7001,0.5791,0.6652,0.7828,0.7204,0.7148,0.8523
14,0.7981,0.8441,0.9381,0.5351,0.6049,0.7140,0.5215,0.6364,0.7785,0.6645,0.6843,0.8525
15,0.7977,0.8466,0.9410,0.5161,0.5964,0.7027,0.5783,0.6486,0.7860,0.6922,0.7026,0.8451
16,0.7251,0.7857,0.9098,0.4594,0.5365,0.6540,0.5482,0.5821,0.7442,0.7161,0.6163,0.7994
17,0.7511,0.8139,0.9290,0.5096,0.5804,0.6941,0.5178,0.5986,0.7453,0.6650,0.6392,0.7991
18,0.7896,0.8406,0.9399,0.5438,0.6040,0.7044,0.6046,0.6575,0.7825,0.7003,0.7084,0.8322
19,0.8389,0.8589,0.9450,0.5509,0.6110,0.7166,0.5743,0.6854,0.8029,0.7001,0.7382,0.8558
20,0.8229,0.8546,0.9413,0.5678,0.6102,0.7286,0.4735,0.4976,0.5978,0.6555,0.5250,0.6370
21,0.7444,0.7784,0.9117,0.5139,0.5600,0.6766,0.5657,0.6498,0.7715,0.6812,0.6863,0.8207
22,0.7628,0.8008,0.9158,0.5212,0.5804,0.6874,0.6102,0.6458,0.7684,0.7525,0.7224,0.8432
23,0.8264,0.8492,0.9421,0.5847,0.6283,0.7334,0.6253,0.6921,0.8214,0.7111,0.7458,0.8759
24,0.8613,0.8632,0.9479,0.5923,0.6406,0.7328,0.6239,0.6858,0.8122,0.7007,0.7505,0.8721
25,0.8662,0.8713,0.9489,0.6080,0.6443,0.7436,0.6305,0.6838,0.8023,0.7252,0.7428,0.8617
26,0.8625,0.8694,0.9493,0.5915,0.6480,0.7466,0.6126,0.6993,0.8022,0.7528,0.7617,0.8758
27,0.8752,0.8702,0.9484,0.6260,0.6506,0.7500,0.6141,0.6863,0.7964,0.7200,0.7465,0.8579
28,0.8008,0.8156,0.9231,0.5383,0.5988,0.7071,0.5554,0.4007,0.4735,0.6503,0.4359,0.5361
29,0.7728,0.8201,0.9315,0.5901,0.6379,0.7418,0.6413,0.7061,0.8125,0.7071,0.7606,0.8728
30,0.8657,0.8610,0.9460,0.6445,0.6720,0.7611,0.6497,0.7024,0.8051,0.7365,0.7662,0.8793
31,0.8891,0.8740,0.9487,0.6192,0.6654,0.7597,0.6449,0.7155,0.8217,0.7746,0.7760,0.8872
32,0.8518,0.8546,0.9439,0.6165,0.6603,0.7608,0.6309,0.7064,0.8083,0.7354,0.7767,0.8813
