,ensemble,model_0,model_1
DSC0,0.9970452785491943,0.9969380497932434,0.9969916939735413
DSC1,0.6802838444709778,0.665874719619751,0.6854437589645386
DSC2,0.7393913269042969,0.7330097556114197,0.7370534539222717
DSC3,0.8359910249710083,0.8406818509101868,0.8348959684371948
