epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0557,0.0425,0.1081,0.0539,0.0403,0.0793,0.0932,0.0315,0.2264,0.0521,0.0288,0.2394
1,0.1113,0.1317,0.3386,0.0686,0.1274,0.2280,0.1139,0.2813,0.2707,0.1238,0.2915,0.2910
2,0.1965,0.3502,0.2219,0.1272,0.3145,0.1843,0.1646,0.3351,0.2173,0.2008,0.3461,0.2423
3,0.2682,0.3669,0.4092,0.1717,0.2969,0.3046,0.1687,0.2460,0.4419,0.2307,0.2557,0.4846
4,0.3132,0.0885,0.5547,0.2164,0.0657,0.3265,0.2347,0.0083,0.3792,0.2582,0.0088,0.4060
5,0.3292,0.0122,0.6181,0.2227,0.0181,0.3648,0.2684,0.0218,0.5126,0.3234,0.0238,0.5465
6,0.3636,0.1613,0.7113,0.2290,0.1007,0.4392,0.1873,0.1133,0.5105,0.1554,0.1177,0.5505
7,0.3291,0.3669,0.8131,0.2178,0.2203,0.5119,0.2536,0.1851,0.5756,0.2505,0.1887,0.6202
8,0.3892,0.4727,0.8718,0.2444,0.2827,0.5721,0.2550,0.4113,0.7000,0.3031,0.4361,0.7534
9,0.5104,0.5612,0.8714,0.3406,0.3435,0.5635,0.4488,0.5691,0.7109,0.6150,0.6251,0.7983
10,0.6682,0.7569,0.9091,0.4465,0.5106,0.6395,0.4355,0.5599,0.7097,0.5902,0.5878,0.7442
11,0.6901,0.7749,0.9114,0.4727,0.5492,0.6721,0.4904,0.6225,0.7641,0.6621,0.6612,0.8237
12,0.7408,0.8195,0.9284,0.4804,0.5674,0.6624,0.5736,0.5986,0.7595,0.7080,0.6432,0.8099
13,0.7363,0.8115,0.9270,0.5039,0.5755,0.6969,0.5878,0.6968,0.7919,0.7176,0.7304,0.8508
14,0.7574,0.8137,0.9271,0.5237,0.5768,0.6983,0.4682,0.5973,0.7089,0.5705,0.6303,0.7507
15,0.7349,0.7872,0.9160,0.5146,0.5535,0.6766,0.5773,0.6684,0.7880,0.7070,0.7296,0.8557
16,0.7868,0.8338,0.9371,0.5379,0.5939,0.6984,0.5969,0.6134,0.7609,0.6805,0.6623,0.8264
17,0.8111,0.8487,0.9414,0.5553,0.6112,0.7177,0.6042,0.6716,0.8058,0.6962,0.7296,0.8517
18,0.8541,0.8597,0.9448,0.5545,0.6128,0.7122,0.6077,0.6475,0.7650,0.7194,0.7002,0.8140
19,0.8465,0.8588,0.9451,0.5463,0.6096,0.7065,0.5319,0.6442,0.7752,0.6244,0.6948,0.8221
20,0.7173,0.7745,0.9078,0.5236,0.5573,0.6932,0.4603,0.6419,0.7475,0.5477,0.6838,0.8074
21,0.8080,0.8337,0.9394,0.6053,0.6236,0.7239,0.6446,0.6816,0.8036,0.7609,0.7312,0.8503
22,0.8111,0.8137,0.9232,0.5623,0.5970,0.7020,0.5705,0.6548,0.7850,0.6919,0.7136,0.8480
23,0.8111,0.8298,0.9387,0.5993,0.6288,0.7307,0.6280,0.6519,0.7892,0.6951,0.7108,0.8532
24,0.8561,0.8564,0.9434,0.5953,0.6428,0.7382,0.6386,0.6983,0.8122,0.6874,0.7505,0.8772
25,0.8741,0.8644,0.9473,0.5978,0.6386,0.7314,0.6505,0.6839,0.8057,0.7379,0.7389,0.8641
26,0.8810,0.8704,0.9481,0.5960,0.6408,0.7347,0.6410,0.7026,0.8211,0.7651,0.7708,0.8911
27,0.8797,0.8687,0.9489,0.6403,0.6563,0.7557,0.6083,0.6805,0.8013,0.7415,0.7385,0.8633
28,0.7787,0.8109,0.9239,0.5406,0.5984,0.7143,0.5790,0.6195,0.7725,0.6766,0.6646,0.8261
29,0.8163,0.8405,0.9379,0.6099,0.6496,0.7532,0.6537,0.7155,0.8342,0.7175,0.7680,0.8950
30,0.8773,0.8660,0.9481,0.6508,0.6766,0.7687,0.6583,0.7094,0.8181,0.7480,0.7667,0.8848
31,0.8999,0.8761,0.9508,0.6375,0.6679,0.7680,0.6754,0.7148,0.8200,0.7895,0.7765,0.8871
32,0.8939,0.8749,0.9512,0.6604,0.6711,0.7749,0.6637,0.7109,0.8175,0.7249,0.7627,0.8786
