,ensemble,model_0,model_1
DSC0,0.002152759814634919,0.002094618510454893,0.0025153462775051594
DSC1,0.3587476909160614,0.35490599274635315,0.3639078736305237
DSC2,0.24266783893108368,0.2607575058937073,0.23356293141841888
DSC3,0.2572338283061981,0.26259464025497437,0.2483520358800888
