,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.6,0.8245221078395844,0.8188552856445312,0.9178056716918946,24.30908489227295,8.716454982757568,7.579982042312622,4.897320985794067,6.866289424044745,0.9323940873146056
