epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0676,0.0103,0.1755,0.0755,0.0320,0.1271,0.1757,0.0180,0.3273,0.0003,0.0005,0.3511
1,0.1296,0.0096,0.6164,0.1353,0.0405,0.3618,0.0494,0.0307,0.5509,0.0491,0.0000,0.6110
2,0.2504,0.0219,0.7843,0.1555,0.0289,0.4649,0.2775,0.0577,0.5904,0.3546,0.0599,0.6558
3,0.3872,0.3294,0.8562,0.2740,0.2060,0.5542,0.2652,0.2718,0.6202,0.3464,0.2854,0.6775
4,0.5380,0.6096,0.8978,0.3438,0.3860,0.6052,0.4298,0.5304,0.7307,0.5687,0.5567,0.7768
5,0.6460,0.7436,0.9073,0.4302,0.4928,0.6401,0.5355,0.5968,0.7440,0.7048,0.6424,0.8055
6,0.6860,0.7839,0.9171,0.4565,0.5175,0.6504,0.5466,0.6140,0.7414,0.7077,0.6500,0.7967
7,0.7554,0.8008,0.9216,0.5046,0.5487,0.6691,0.5447,0.6416,0.7711,0.6287,0.6864,0.8351
8,0.8241,0.8393,0.9376,0.5406,0.5696,0.6842,0.5889,0.6641,0.7779,0.7565,0.7139,0.8435
9,0.7890,0.8121,0.9283,0.5024,0.5447,0.6596,0.5813,0.6257,0.7518,0.6614,0.6734,0.8074
10,0.8225,0.8281,0.9327,0.5326,0.5722,0.6790,0.5379,0.5952,0.7635,0.5959,0.6528,0.8286
11,0.8132,0.8255,0.9318,0.5478,0.5691,0.6831,0.5839,0.6246,0.7552,0.6981,0.6664,0.8146
12,0.8040,0.8215,0.9321,0.5670,0.5878,0.6994,0.6152,0.6842,0.8012,0.7338,0.7362,0.8511
13,0.8770,0.8622,0.9468,0.6004,0.6193,0.7243,0.6114,0.6798,0.8067,0.7144,0.7345,0.8705
14,0.8789,0.8632,0.9452,0.5978,0.6212,0.7283,0.6055,0.7066,0.8129,0.6886,0.7553,0.8716
15,0.8166,0.8267,0.9314,0.5445,0.5944,0.7042,0.4878,0.6156,0.7694,0.6485,0.6672,0.8501
