,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.6,0.8313574790954591,0.8305479288101196,0.9235948324203492,14.857854843139648,5.470457553863525,4.108264923095703,2.9496984481811523,4.281682286943708,0.9323940873146056
