epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
88,0.8871,0.8798,0.9521,0.6720,0.7229,0.8098,0.6658,0.7544,0.8458,0.8066,0.8043,0.9010
89,0.9114,0.8915,0.9566,0.6761,0.7133,0.7971,0.6525,0.7581,0.8428,0.7942,0.8164,0.9052
90,0.9201,0.9029,0.9596,0.6720,0.7027,0.7940,0.6736,0.7536,0.8502,0.8115,0.8076,0.9057
91,0.9282,0.9045,0.9597,0.6848,0.7247,0.8106,0.6677,0.7437,0.8455,0.8083,0.7992,0.9027
92,0.9265,0.9056,0.9605,0.6866,0.7220,0.8021,0.6760,0.7469,0.8472,0.8132,0.8016,0.9023
93,0.9346,0.9074,0.9597,0.6770,0.7196,0.8007,0.6828,0.7580,0.8529,0.8122,0.8117,0.9053
94,0.9362,0.9082,0.9605,0.6939,0.7290,0.8155,0.6734,0.7453,0.8440,0.8068,0.8029,0.9043
95,0.9323,0.9095,0.9598,0.6957,0.7275,0.8081,0.6722,0.7489,0.8476,0.8111,0.8026,0.9034
96,0.9355,0.9101,0.9616,0.6995,0.7193,0.8030,0.6896,0.7335,0.8400,0.8097,0.7929,0.8986
97,0.9315,0.9109,0.9609,0.6822,0.7267,0.8101,0.6660,0.7382,0.8403,0.8016,0.7971,0.9017
98,0.9391,0.9113,0.9625,0.6956,0.7199,0.8118,0.6699,0.7384,0.8422,0.8052,0.7998,0.9038
99,0.9368,0.9128,0.9624,0.6850,0.7184,0.8014,0.6826,0.7401,0.8440,0.8023,0.8021,0.9065
100,0.9445,0.9140,0.9623,0.6871,0.7286,0.8174,0.6762,0.7386,0.8405,0.8072,0.8001,0.9024
101,0.9393,0.9141,0.9621,0.7014,0.7109,0.7945,0.6695,0.7279,0.8316,0.8017,0.7948,0.9021
102,0.9386,0.9155,0.9629,0.6889,0.7214,0.8094,0.6705,0.7398,0.8372,0.7994,0.8038,0.9054
103,0.9408,0.9153,0.9638,0.7028,0.7274,0.8148,0.6696,0.7353,0.8372,0.8009,0.8000,0.9033
