epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1193,0.0089,0.0136,0.1411,0.0397,0.0485,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
1,0.1608,0.0117,0.0142,0.1758,0.0450,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
2,0.1508,0.0117,0.0142,0.1825,0.0475,0.0592,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
3,0.1517,0.0108,0.0133,0.1792,0.0458,0.0575,0.1886,0.0307,0.0482,0.0000,0.0000,0.0000
4,0.1500,0.0108,0.1404,0.1900,0.0483,0.1261,0.1886,0.0307,0.4833,0.0000,0.0000,0.5081
5,0.1583,0.0117,0.6710,0.1850,0.0450,0.4080,0.1886,0.0307,0.5198,0.0000,0.0000,0.5492
6,0.1533,0.0117,0.6723,0.1808,0.0458,0.4056,0.1886,0.0307,0.4596,0.0000,0.0000,0.4860
7,0.1558,0.0115,0.6863,0.1800,0.0385,0.4167,0.1886,0.0143,0.5111,0.0000,0.0105,0.5361
8,0.1468,0.2383,0.7410,0.1653,0.1690,0.4617,0.1886,0.4754,0.5892,0.0000,0.5122,0.6187
9,0.1493,0.6811,0.7681,0.1693,0.4773,0.4904,0.1541,0.6212,0.6243,0.0009,0.6671,0.6330
10,0.1178,0.7748,0.7971,0.0745,0.5662,0.5222,0.2017,0.6159,0.6574,0.1960,0.6847,0.7042
11,0.6614,0.7941,0.9016,0.4642,0.5910,0.6448,0.5446,0.5564,0.6940,0.6727,0.6121,0.7824
12,0.7850,0.8213,0.9215,0.5468,0.6237,0.6919,0.5820,0.6869,0.7866,0.7290,0.7417,0.8274
13,0.8174,0.8373,0.9298,0.5764,0.6492,0.7097,0.6008,0.6869,0.7816,0.7027,0.7430,0.8494
14,0.8434,0.8480,0.9343,0.5997,0.6531,0.7183,0.5735,0.6501,0.7675,0.7154,0.7057,0.8250
15,0.7756,0.8115,0.9179,0.5422,0.6181,0.6894,0.5824,0.6565,0.7573,0.7295,0.7067,0.8179
16,0.8394,0.8447,0.9358,0.5922,0.6508,0.7207,0.6117,0.6900,0.7752,0.7489,0.7382,0.8302
17,0.8837,0.8583,0.9412,0.6139,0.6653,0.7315,0.6331,0.7165,0.8022,0.7556,0.7755,0.8758
18,0.8903,0.8667,0.9469,0.6198,0.6717,0.7450,0.6215,0.6622,0.7782,0.7244,0.7342,0.8558
19,0.7809,0.8048,0.9199,0.5451,0.6087,0.6839,0.6064,0.6817,0.7765,0.6920,0.7393,0.8289
20,0.8505,0.8559,0.9450,0.5947,0.6567,0.7367,0.6187,0.7172,0.8054,0.7463,0.7734,0.8648
21,0.8908,0.8706,0.9499,0.6239,0.6832,0.7642,0.6175,0.6857,0.8072,0.6826,0.7604,0.8785
22,0.7998,0.8062,0.9199,0.5612,0.6103,0.7046,0.5659,0.6574,0.7825,0.7112,0.7208,0.8544
23,0.8269,0.8412,0.9377,0.6033,0.6561,0.7364,0.6128,0.6777,0.8056,0.7283,0.7461,0.8744
24,0.8806,0.8664,0.9484,0.6194,0.6757,0.7611,0.6674,0.7229,0.8225,0.7681,0.7856,0.8888
25,0.8984,0.8737,0.9488,0.6297,0.6840,0.7659,0.6742,0.6955,0.8103,0.7481,0.7560,0.8810
26,0.9094,0.8845,0.9547,0.6369,0.6908,0.7714,0.6611,0.7172,0.8232,0.7828,0.7868,0.8940
27,0.9046,0.8824,0.9549,0.6555,0.6811,0.7726,0.6320,0.6907,0.7972,0.7731,0.7650,0.8887
28,0.7771,0.8161,0.9273,0.5591,0.6210,0.7161,0.6316,0.7035,0.8070,0.7689,0.7634,0.8627
29,0.8411,0.8563,0.9452,0.6234,0.6787,0.7668,0.6675,0.7264,0.8194,0.7821,0.7859,0.8900
30,0.8994,0.8816,0.9564,0.6621,0.7039,0.7924,0.6724,0.7121,0.8233,0.7788,0.7857,0.9008
31,0.9036,0.8867,0.9575,0.6558,0.6916,0.7861,0.6639,0.7043,0.8166,0.7932,0.7703,0.8833
32,0.8578,0.8610,0.9477,0.6186,0.6681,0.7624,0.5461,0.6147,0.7583,0.6496,0.6901,0.8303
33,0.8721,0.8652,0.9524,0.6478,0.6841,0.7778,0.6467,0.7179,0.8314,0.7960,0.7874,0.9005
34,0.9106,0.8882,0.9570,0.6513,0.6836,0.7779,0.5673,0.6699,0.7702,0.7316,0.7238,0.8218
35,0.7893,0.8214,0.9304,0.5976,0.6464,0.7338,0.6523,0.7082,0.8236,0.7504,0.7756,0.8894
36,0.8883,0.8774,0.9552,0.6777,0.7061,0.7964,0.6857,0.7088,0.8299,0.7897,0.7785,0.9007
37,0.9086,0.8887,0.9582,0.6628,0.6959,0.7908,0.6844,0.7135,0.8311,0.7965,0.7829,0.9094
38,0.9059,0.8914,0.9592,0.6783,0.7064,0.7976,0.6449,0.7091,0.8281,0.7660,0.7864,0.9015
39,0.9084,0.8940,0.9590,0.6647,0.6936,0.7903,0.6675,0.7242,0.8314,0.7867,0.7965,0.9054
40,0.7952,0.8206,0.9302,0.5963,0.6303,0.7324,0.6470,0.7126,0.8129,0.8002,0.7707,0.8835
41,0.8558,0.8672,0.9520,0.6698,0.6875,0.7760,0.6515,0.7249,0.8419,0.7874,0.7861,0.9099
42,0.8430,0.8505,0.9424,0.6301,0.6733,0.7692,0.5603,0.6782,0.8051,0.6973,0.7366,0.8677
43,0.8562,0.8632,0.9487,0.6490,0.6733,0.7766,0.6707,0.6988,0.8189,0.7767,0.7585,0.8867
44,0.9000,0.8874,0.9570,0.6756,0.6903,0.7858,0.6899,0.7103,0.8312,0.7972,0.7744,0.9012
45,0.9025,0.8914,0.9588,0.6671,0.7019,0.8003,0.6583,0.6905,0.8272,0.8104,0.7490,0.9013
46,0.8653,0.8704,0.9514,0.6460,0.6840,0.7804,0.6724,0.7348,0.8445,0.8059,0.7878,0.9067
47,0.9071,0.8876,0.9576,0.6688,0.6952,0.7989,0.6599,0.6950,0.8223,0.7773,0.7521,0.8861
48,0.9138,0.8934,0.9589,0.6708,0.6856,0.7922,0.6511,0.7056,0.8388,0.7757,0.7610,0.9035
49,0.9108,0.8905,0.9575,0.6708,0.6903,0.7913,0.6445,0.7210,0.8272,0.7679,0.7848,0.8950
50,0.8746,0.8760,0.9546,0.6592,0.6878,0.7849,0.5403,0.5103,0.6912,0.6733,0.5752,0.7582
51,0.8344,0.8488,0.9440,0.6498,0.6587,0.7623,0.6825,0.6952,0.8260,0.7851,0.7549,0.8969
52,0.9039,0.8819,0.9553,0.6681,0.6858,0.7865,0.6489,0.7148,0.8211,0.7691,0.7847,0.9000
53,0.9041,0.8927,0.9606,0.6577,0.6839,0.7911,0.6547,0.7048,0.8159,0.7647,0.7814,0.8948
54,0.8744,0.8846,0.9560,0.6466,0.6854,0.7829,0.6672,0.6886,0.7937,0.7790,0.7509,0.8771
55,0.8383,0.8530,0.9467,0.6492,0.6688,0.7772,0.6955,0.7067,0.8344,0.8059,0.7714,0.9021
56,0.9017,0.8907,0.9600,0.6643,0.6818,0.7917,0.6591,0.6807,0.8048,0.7786,0.7534,0.8894
57,0.9174,0.8978,0.9603,0.6655,0.6955,0.7961,0.6764,0.7400,0.8480,0.8020,0.8049,0.9073
58,0.9058,0.8982,0.9617,0.6653,0.6942,0.7982,0.6089,0.7469,0.8199,0.7337,0.8048,0.9033
59,0.8640,0.8751,0.9543,0.6364,0.6763,0.7843,0.6675,0.7210,0.8486,0.8004,0.7833,0.9139
60,0.8378,0.8520,0.9385,0.6126,0.6558,0.7697,0.6584,0.6654,0.7975,0.7725,0.7425,0.8835
61,0.8351,0.8575,0.9477,0.6304,0.6750,0.7849,0.6668,0.6821,0.8017,0.7596,0.7553,0.8844
62,0.9011,0.8892,0.9585,0.6605,0.6870,0.7940,0.6874,0.7177,0.8263,0.7971,0.7884,0.9118
63,0.8607,0.8629,0.9482,0.6204,0.6660,0.7723,0.6467,0.6755,0.8021,0.7699,0.7527,0.8825
64,0.8985,0.8847,0.9579,0.6603,0.6919,0.7938,0.6810,0.7193,0.8286,0.8100,0.7916,0.9026
65,0.9162,0.8967,0.9596,0.6601,0.6835,0.7941,0.6647,0.6833,0.8223,0.8055,0.7565,0.9011
66,0.9035,0.8967,0.9615,0.6457,0.6803,0.7908,0.6764,0.7173,0.8345,0.7953,0.7878,0.9073
67,0.8505,0.8726,0.9541,0.6245,0.6783,0.7823,0.6310,0.7224,0.8279,0.7764,0.7892,0.8985
68,0.8802,0.8765,0.9540,0.6406,0.6731,0.7822,0.6490,0.7121,0.8336,0.7710,0.7731,0.9008
69,0.8859,0.8847,0.9580,0.6460,0.6833,0.7915,0.6629,0.7371,0.8386,0.7862,0.7993,0.9099
70,0.9171,0.8993,0.9624,0.6487,0.6853,0.7978,0.6155,0.6796,0.8121,0.7313,0.7584,0.8923
71,0.9084,0.8999,0.9610,0.6474,0.6828,0.7934,0.6308,0.6790,0.8139,0.7649,0.7525,0.8921
72,0.9201,0.9001,0.9631,0.6329,0.6821,0.7897,0.6689,0.6934,0.8110,0.7797,0.7590,0.8857
73,0.9080,0.8924,0.9610,0.6394,0.6805,0.7898,0.6443,0.7070,0.8253,0.7806,0.7782,0.9020
74,0.9080,0.8968,0.9608,0.6438,0.6784,0.7906,0.6611,0.6608,0.8046,0.7831,0.7317,0.8868
75,0.9074,0.8982,0.9611,0.6455,0.6756,0.7884,0.6381,0.6858,0.7982,0.7489,0.7533,0.8783
76,0.8205,0.8380,0.9344,0.5934,0.6379,0.7504,0.5993,0.5837,0.6909,0.7248,0.6500,0.7770
77,0.8307,0.8459,0.9439,0.6349,0.6895,0.7881,0.6560,0.7136,0.8117,0.7423,0.7682,0.8828
78,0.8988,0.8818,0.9554,0.6684,0.6951,0.7928,0.6671,0.6843,0.8107,0.7726,0.7526,0.8870
79,0.9118,0.8935,0.9589,0.6661,0.6941,0.7953,0.6549,0.7071,0.8258,0.8013,0.7775,0.9043
80,0.9139,0.8968,0.9614,0.6489,0.6800,0.7859,0.6675,0.6694,0.8103,0.7971,0.7397,0.8896
81,0.8916,0.8885,0.9564,0.6497,0.6867,0.7959,0.6403,0.7006,0.8105,0.7656,0.7778,0.8998
82,0.8809,0.8834,0.9576,0.6273,0.6854,0.7902,0.6769,0.6786,0.7986,0.7987,0.7590,0.8915
83,0.9051,0.8948,0.9596,0.6538,0.6894,0.7993,0.6557,0.6638,0.8083,0.7986,0.7328,0.8899
84,0.8884,0.8933,0.9604,0.6393,0.6753,0.7922,0.5659,0.6566,0.7836,0.7161,0.7314,0.8750
85,0.8682,0.8723,0.9509,0.6279,0.6653,0.7819,0.6396,0.6989,0.8201,0.7822,0.7498,0.8772
86,0.8655,0.8708,0.9527,0.6454,0.6793,0.7937,0.6672,0.6754,0.8143,0.7888,0.7471,0.8991
87,0.9116,0.8967,0.9614,0.6572,0.6827,0.7856,0.6640,0.7120,0.8264,0.8011,0.7817,0.8986
88,0.9174,0.9028,0.9622,0.6702,0.6888,0.7946,0.5486,0.6874,0.7848,0.5969,0.7745,0.8890
89,0.8465,0.8616,0.9461,0.6081,0.6565,0.7661,0.6519,0.6685,0.8120,0.7984,0.7348,0.8870
90,0.8926,0.8840,0.9578,0.6551,0.6777,0.7859,0.6385,0.6885,0.8030,0.7735,0.7568,0.8858
