,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.0,0.8064939975738525,0.8052182197570801,0.911264955997467,26.14588165283203,8.789014339447021,7.0072760581970215,4.915447473526001,7.054370956761496,0.9132710099220276
