epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0625,0.0106,0.1085,0.0682,0.0331,0.0939,0.1466,0.0307,0.1596,0.0028,0.0000,0.1498
1,0.1349,0.0126,0.4927,0.1483,0.0450,0.3207,0.1842,0.0309,0.4446,0.0000,0.0003,0.4700
2,0.1180,0.0266,0.6868,0.1206,0.0332,0.4084,0.1024,0.0428,0.4979,0.0072,0.0455,0.5353
3,0.1718,0.2208,0.7802,0.1228,0.1393,0.4845,0.2515,0.3024,0.6357,0.3382,0.3224,0.6850
4,0.4236,0.6013,0.8915,0.2785,0.3809,0.6073,0.4415,0.5512,0.7320,0.5873,0.5841,0.7967
5,0.6379,0.7349,0.9029,0.4404,0.4965,0.6437,0.4920,0.6089,0.7396,0.6428,0.6563,0.7992
6,0.6910,0.7839,0.9191,0.4631,0.5292,0.6625,0.5180,0.4736,0.6970,0.6906,0.5202,0.7645
7,0.7102,0.7886,0.9192,0.4863,0.5351,0.6639,0.5644,0.7047,0.7964,0.7449,0.7554,0.8601
8,0.7800,0.8361,0.9345,0.5365,0.5811,0.6875,0.5962,0.6764,0.7799,0.7331,0.7283,0.8491
9,0.7980,0.8339,0.9357,0.5096,0.5782,0.6771,0.5702,0.6306,0.7396,0.7173,0.6801,0.8007
10,0.7549,0.8027,0.9229,0.4940,0.5717,0.6701,0.5989,0.6676,0.7889,0.7457,0.7211,0.8401
11,0.8385,0.8577,0.9448,0.5629,0.6195,0.7160,0.5857,0.7015,0.7940,0.7384,0.7519,0.8571
12,0.8507,0.8645,0.9474,0.5766,0.6250,0.7251,0.5891,0.6592,0.7760,0.7284,0.7189,0.8399
13,0.7485,0.7954,0.9210,0.5224,0.5665,0.6870,0.6038,0.6436,0.7668,0.7325,0.7005,0.8382
14,0.8258,0.8522,0.9463,0.5950,0.6271,0.7318,0.6508,0.7028,0.8078,0.7612,0.7665,0.8706
15,0.8717,0.8668,0.9518,0.6170,0.6489,0.7467,0.6610,0.7008,0.8061,0.7449,0.7710,0.8713
16,0.7721,0.8058,0.9219,0.5477,0.5882,0.7060,0.5699,0.7152,0.8003,0.7255,0.7544,0.8679
17,0.8144,0.8370,0.9388,0.5732,0.6275,0.7236,0.6501,0.7251,0.8245,0.7278,0.7761,0.8788
18,0.8713,0.8728,0.9515,0.6197,0.6534,0.7533,0.6464,0.7042,0.8115,0.7366,0.7578,0.8685
19,0.8221,0.8421,0.9399,0.5788,0.6273,0.7293,0.6038,0.6441,0.7852,0.7052,0.6849,0.8354
20,0.8271,0.8528,0.9481,0.6000,0.6479,0.7493,0.6602,0.7104,0.8227,0.7550,0.7698,0.8827
