,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.0,0.8160008192062378,0.8159717321395874,0.9182891845703124,16.253141403198242,5.303722858428955,4.4164228439331055,3.0935428142547607,4.516727379390171,0.9132710099220276
