,ensemble,model_0,model_1
DSC0,0.0014321982162073255,0.0013709008926525712,0.0013616335345432162
DSC1,0.13389858603477478,0.12646351754665375,0.15047119557857513
DSC2,0.08613729476928711,0.08399330824613571,0.06603605300188065
DSC3,0.06485286355018616,0.06406903266906738,0.06443919986486435
