,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.8173477649688721,0.8358447551727295,0.9208499789237976,14.546097755432127,5.3169474601745605,3.8779819011688232,2.9938340187072754,4.186986233506884,0.9218076467514038
