,ensemble,model_0,model_1
DSC0,0.9973123669624329,0.9972032904624939,0.9971157312393188
DSC1,0.6864750385284424,0.6651761531829834,0.6770696640014648
DSC2,0.7798497676849365,0.767186164855957,0.7616087198257446
DSC3,0.8597778677940369,0.8471261262893677,0.8532178401947021
