,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.809859573841095,0.8231911063194275,0.9133019745349884,24.442419052124023,8.726630210876465,7.608959197998049,5.392641544342041,6.959571808576584,0.9218076467514038
