,ensemble,model_0,model_1
DSC0,0.002536389511078596,0.002631510142236948,0.00262173218652606
DSC1,0.37138521671295166,0.3717208206653595,0.3749995529651642
DSC2,0.2378736436367035,0.24692435562610626,0.23987841606140137
DSC3,0.250645250082016,0.2610793113708496,0.2524777948856354
