,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.8285543918609619,0.8339258432388306,0.9209020733833312,15.272317886352539,5.497459888458252,3.7374238967895512,2.9138994216918945,4.286354771682194,0.9344167113304138
