,ensemble,model_0,model_1
DSC0,0.0010195483919233084,0.0010964380344375968,0.0010387504007667303
DSC1,0.12881535291671753,0.1317175328731537,0.1313784420490265
DSC2,0.05325594171881676,0.054131895303726196,0.052982307970523834
DSC3,0.05416324362158775,0.059185940772295,0.05305816978216171
