,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.8191210627555847,0.8219904899597168,0.9155787825584412,22.920523643493652,9.03687334060669,6.480448484420776,4.942353248596191,6.5624127217701504,0.9344167113304138
