,0,1,2,3
0,0.9948384,1.0,0.4985507,0.9403509
1,0.996236,0.82573456,0.83052146,0.8
2,0.9980158,0.91784704,0.84410644,0.7159533
3,0.9959102,0.72209024,0.78234166,0.7403315
4,0.9977036,0.6940639,0.8153191,0.7380608
5,0.9963124,1.2987013e-10,0.76591575,0.8048193
6,0.99818534,0.24489796,0.84454495,0.7565789
7,0.9973496,1.0,0.5422535,2.0408163e-10
8,0.9985942,1.0,5.4347825e-11,1.0
9,0.99737936,0.9028571,0.87701267,0.947619
10,0.99837935,0.93158096,0.88455176,0.9240506
11,0.9979071,0.9191322,0.8877303,0.9571502
12,0.99848634,0.8575047,0.878518,0.9621503
13,0.998624,0.86019415,0.89375,0.92070735
14,0.99873996,0.74844074,0.92506206,0.966123
15,0.99889493,0.5797101,0.9035222,0.92753625
16,0.9980098,6.711409e-11,0.8789723,0.9115479
17,0.9985732,8.3333335e-10,0.7473684,0.85209715
18,0.9984106,1.0,6.0240965e-11,2.3809524e-10
19,1.0,1.0,1.0,1.0
20,0.9954969,2.1551724e-11,0.7640653,0.8910464
21,0.99897766,0.94742066,0.91456467,0.9388972
22,0.9990979,0.93279725,0.88656193,0.9261364
23,0.9991179,0.90678734,0.9071235,0.9425901
24,0.99946505,0.8546255,0.87668765,0.904943
25,0.9990678,0.76237625,0.8076923,0.8442907
26,0.9980354,1.0,4.3103448e-11,4e-10
27,0.9970251,0.8711156,0.80656016,0.8263189
28,0.9971257,0.9157682,0.86764705,0.92773575
29,0.9970745,0.9117984,0.8154852,0.8880707
30,0.99431074,0.66019416,0.73665047,0.9487448
31,0.99470115,0.046296295,0.7057143,0.9323174
32,0.99625397,3.0487803e-11,0.7345051,0.9335274
33,0.99692285,3.6363638e-11,0.74968237,0.94242424
34,0.99733025,1.0,5.1020407e-11,6.5359475e-11
35,0.99819404,0.96778554,0.8915779,0.97577226
36,0.9977266,0.9383391,0.89141166,0.9629834
37,0.9980058,0.9472393,0.8968254,0.9831395
38,0.9986964,0.94927806,0.88767123,0.96812356
39,0.9988985,0.9474279,0.8699029,0.96604687
40,0.998888,0.90877795,0.8998435,0.97326785
41,0.99782664,0.37560976,0.816773,0.9362416
42,0.9994314,7.692308e-10,0.8361582,0.93264246
43,0.98500806,2.8011204e-11,1.39470015e-11,1.1600928e-11
44,0.9979955,0.93569976,0.8659904,0.94711065
45,0.9983825,0.9523156,0.8688603,0.9461028
46,0.99818546,0.92424965,0.84351146,0.96178615
47,0.9984104,0.925421,0.8968254,0.9663823
48,0.99836683,0.7882535,0.87336683,0.9312796
49,0.9979964,0.110091746,0.8750733,0.92976105
50,0.99913764,3.3333333e-10,0.8728223,0.9464741
51,0.99836403,1.0,0.3979849,0.8235294
52,0.9993205,1.0,1.3157894e-10,7.692308e-10
53,0.99800587,0.9680766,0.91118544,0.9715586
54,0.9981009,0.96907705,0.9062386,0.97460496
55,0.99835134,0.95969194,0.921519,0.9760043
56,0.9978974,0.932,0.92511016,0.980275
57,0.99887526,0.9441216,0.916856,0.97410685
58,0.9984622,0.8901961,0.9183562,0.98101264
59,0.9985691,0.85963213,0.829932,0.9528796
60,0.9989881,0.8707483,0.89564335,0.9681093
61,0.9896766,8.354219e-12,0.8855615,0.9585406
62,0.9986843,0.94749796,0.9189189,0.95199347
63,0.99903816,0.8022284,0.8825257,0.8406466
64,0.9992094,0.7007299,0.90278953,0.9130435
65,0.99900496,0.65217394,0.8270677,0.8078176
66,0.9966548,5.952381e-11,4.3103448e-11,2.7027028e-10
67,0.9987631,0.94435215,0.91609085,0.95259595
68,0.9984853,0.9389712,0.8967643,0.9403307
69,0.9985541,0.9112782,0.91500527,0.94671816
70,0.998291,0.8789809,0.9142857,0.93442625
71,0.99893796,0.90062666,0.9382304,0.95302016
72,0.9991458,0.9104478,0.91056913,0.9286475
73,0.99929553,0.9232877,0.9213999,0.91597635
74,0.99893296,0.83203125,0.8890339,0.90766823
75,0.99853384,1.0,0.79930794,0.9346247
76,0.998453,0.9657996,0.89302325,0.96370107
77,0.9978536,0.9515732,0.88037384,0.9657933
78,0.9975209,0.9301219,0.88206625,0.9573496
79,0.997397,0.90627253,0.8788222,0.9619632
80,0.9979364,0.9199584,0.8547771,0.9685535
81,0.9986726,0.90590113,0.8632479,0.96624154
82,0.99920416,0.9249249,0.845666,0.92642486
83,0.997835,5.1546392e-11,0.64692485,0.64171124
84,0.9978256,0.9576291,0.9046154,0.973125
85,0.9982504,0.9664617,0.9301093,0.97883326
86,0.9972942,0.91967577,0.9094214,0.97242033
87,0.9980625,0.87978864,0.9070935,0.96319366
88,0.99675417,0.66111773,0.8375504,0.9501643
89,0.9978916,0.7408207,0.8528819,0.9633454
90,0.99832684,0.7924528,0.89267886,0.9720972
91,0.99877715,0.77380955,0.8862745,0.9763514
92,0.99932843,1.0,0.89959294,0.9595828
93,0.9983433,1.0,0.63714284,0.93489146
94,0.99345917,0.8620512,0.9169204,0.9763441
95,0.99665546,0.92383295,0.9135891,0.9667601
96,0.9970945,0.9371,0.9138978,0.966821
97,0.99762356,0.93701655,0.8888889,0.9496521
98,0.99819636,0.92229116,0.8991098,0.9607565
99,0.9978426,0.8825587,0.83206636,0.95207256
100,0.99685884,0.69007903,0.44830742,0.85846865
101,0.9989231,1.0,1.1904762e-10,1.754386e-10
102,0.9983287,1.0,0.7772637,0.9538916
103,0.9980185,5.3475935e-11,0.67724866,0.88372093
104,0.9889355,0.54928017,0.7743866,0.94431317
105,0.9975844,0.9287181,0.8807839,0.9720365
106,0.9979218,0.9412179,0.88419914,0.9740382
107,0.99815875,0.93450147,0.8620082,0.9681934
108,0.99819297,0.9329044,0.8521851,0.96285814
109,0.9987848,0.9305949,0.88971686,0.978072
110,0.998686,0.8896435,0.8259643,0.96658987
111,0.9988189,0.8566879,0.80382776,0.92156863
112,0.99779445,1.0,0.7626459,0.8759377
113,0.9966691,0.8736013,0.8549244,0.8984848
114,0.99734414,0.87063456,0.9036519,0.9280329
115,0.99832886,0.90537846,0.900463,0.92689854
116,0.9976058,0.83870965,0.8756757,0.9445983
117,0.99806154,0.6925208,0.8208556,0.9379399
118,0.9988975,0.4375,0.8432794,0.9066456
119,0.9979389,1.923077e-10,0.6685755,0.86148006
120,0.99894196,1.0,0.70870113,0.88131315
121,0.99870497,0.938918,0.8714992,0.9687292
122,0.9980468,0.9470372,0.7754764,0.9592518
123,0.9988601,0.92829704,0.8543307,0.94794095
124,0.9976921,0.6864197,0.86914766,0.96334183
125,0.99873525,0.75986844,0.90128756,0.9617117
126,0.99749446,0.23443224,0.6131078,0.91353995
127,0.99663174,8.264463e-11,6.060606e-11,6.4935064e-11
128,0.9951325,2.8248587e-11,0.78367746,0.8485947
129,0.9972583,0.8867843,0.87818694,0.75609756
130,0.99848413,0.9062286,0.91172314,0.8402062
131,0.9979807,0.7948718,0.89775366,0.83094555
132,0.993902,2.1276595e-11,0.8442936,0.88353413
