,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.8,0.8099103569984436,0.8231599628925323,0.9133232235908508,24.404921531677246,8.744164943695068,7.601861000061035,5.396175861358643,6.956216697181974,0.9218212366104126
