,ensemble,model_0,model_1
DSC0,0.002535494277253747,0.002631510142236948,0.0026185917668044567
DSC1,0.37125563621520996,0.3717208206653595,0.37484249472618103
DSC2,0.2380571812391281,0.24692435562610626,0.24014228582382202
DSC3,0.2507554292678833,0.2610793113708496,0.2523815929889679
