,ensemble,model_0,model_1
DSC0,0.9973122477531433,0.9972031116485596,0.9971169829368591
DSC1,0.6866855025291443,0.6651762127876282,0.6773190498352051
DSC2,0.7796722650527954,0.7671859264373779,0.7613447308540344
DSC3,0.8596518039703369,0.8471262454986572,0.8532048463821411
