,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.5,0.8175123333930969,0.8356892466545105,0.9207670092582704,14.550055503845215,5.317257881164551,3.8783080577850337,2.9966869354248047,4.188039566789355,0.9218425154685974
