,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_ramp0.5,0.809890478849411,0.8231056034564972,0.91330885887146,24.243999481201172,8.720058917999268,7.449342727661133,5.405375003814697,6.9092972959790915,0.9218425154685974
