,ensemble,model_0,model_1
DSC0,0.9973102807998657,0.9972033500671387,0.9971124529838562
DSC1,0.6867132186889648,0.6651760339736938,0.6774166226387024
DSC2,0.7795940041542053,0.7671857476234436,0.7611886858940125
DSC3,0.8596997261047363,0.8471260666847229,0.8531993627548218
