,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.2,0.8256672620773315,0.8125883340835571,0.9176182746887208,17.732669830322266,5.517081260681152,4.669095993041992,3.4208905696868896,4.8422302177974155,0.9066094160079956
