epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0854,0.0081,0.1844,0.0888,0.0234,0.1285,0.1202,0.0296,0.3243,0.0026,0.0284,0.3500
1,0.1006,0.0114,0.6470,0.0923,0.0369,0.3838,0.1092,0.0084,0.5883,0.1420,0.0041,0.6501
2,0.1823,0.1288,0.8149,0.1225,0.0761,0.4879,0.1908,0.3117,0.6725,0.2401,0.3167,0.7405
3,0.3574,0.4993,0.8812,0.2343,0.3099,0.5899,0.3699,0.4196,0.6924,0.4686,0.4501,0.7586
4,0.6006,0.6880,0.9016,0.4008,0.4405,0.6240,0.4240,0.5155,0.6933,0.5827,0.5459,0.7450
5,0.6544,0.7539,0.9117,0.4487,0.4991,0.6485,0.5364,0.6026,0.7613,0.7366,0.6573,0.8261
6,0.6846,0.7725,0.9120,0.4811,0.5228,0.6591,0.5480,0.5821,0.7160,0.6950,0.6183,0.7813
7,0.7530,0.8163,0.9295,0.4979,0.5589,0.6765,0.5748,0.6674,0.7997,0.7078,0.7150,0.8555
8,0.7901,0.8229,0.9306,0.5321,0.5711,0.6826,0.5961,0.6471,0.7595,0.6849,0.6860,0.8046
9,0.7943,0.8155,0.9271,0.5354,0.5776,0.6850,0.4595,0.5947,0.6945,0.5615,0.6314,0.7482
10,0.8067,0.8255,0.9325,0.5567,0.5849,0.6952,0.5881,0.6683,0.7798,0.7013,0.7105,0.8419
11,0.8675,0.8479,0.9386,0.5744,0.6023,0.7102,0.6275,0.6639,0.7803,0.7513,0.7122,0.8365
12,0.7779,0.8046,0.9206,0.5301,0.5631,0.6791,0.5408,0.6415,0.7641,0.6784,0.6943,0.8235
13,0.8250,0.8311,0.9348,0.5606,0.5967,0.7034,0.6549,0.6754,0.8020,0.7623,0.7309,0.8589
14,0.8628,0.8533,0.9426,0.5867,0.6179,0.7182,0.6471,0.6986,0.8143,0.7530,0.7611,0.8842
15,0.8853,0.8657,0.9480,0.6077,0.6393,0.7395,0.6399,0.7161,0.8214,0.7583,0.7713,0.8828
16,0.7877,0.8049,0.9198,0.5223,0.5804,0.6877,0.6069,0.6952,0.7874,0.7055,0.7551,0.8590
17,0.8209,0.8328,0.9353,0.5559,0.6172,0.7047,0.6100,0.7058,0.7832,0.6805,0.7629,0.8435
18,0.8801,0.8662,0.9481,0.6137,0.6519,0.7412,0.6350,0.6905,0.7876,0.7066,0.7508,0.8565
19,0.8437,0.8455,0.9403,0.5815,0.6330,0.7259,0.5386,0.6306,0.7594,0.5779,0.6804,0.8248
20,0.8354,0.8474,0.9434,0.6092,0.6419,0.7349,0.6471,0.6936,0.8181,0.7227,0.7537,0.8840
21,0.8203,0.8379,0.9352,0.5702,0.6414,0.7213,0.6069,0.6744,0.7582,0.7512,0.7317,0.8306
22,0.8667,0.8594,0.9454,0.5954,0.6555,0.7429,0.6637,0.7179,0.8234,0.7733,0.7823,0.8872
23,0.8934,0.8779,0.9523,0.6242,0.6600,0.7505,0.6759,0.7366,0.8298,0.7905,0.7990,0.8987
24,0.8417,0.8499,0.9393,0.5873,0.6427,0.7364,0.5842,0.6588,0.7937,0.7327,0.7080,0.8514
25,0.8114,0.8339,0.9361,0.6038,0.6361,0.7316,0.6205,0.6729,0.7964,0.7359,0.7413,0.8823
26,0.8812,0.8692,0.9498,0.6499,0.6744,0.7634,0.6713,0.6906,0.8036,0.7708,0.7663,0.8887
27,0.8737,0.8715,0.9526,0.6494,0.6734,0.7641,0.5908,0.6707,0.8059,0.6817,0.7276,0.8700
28,0.8702,0.8677,0.9482,0.6374,0.6821,0.7738,0.6745,0.7050,0.8222,0.7895,0.7644,0.8839
29,0.8946,0.8850,0.9563,0.6510,0.6849,0.7758,0.6880,0.7227,0.8260,0.8071,0.7958,0.9020
30,0.8081,0.8396,0.9353,0.5915,0.6546,0.7492,0.6207,0.6386,0.7831,0.7473,0.6998,0.8603
31,0.8291,0.8522,0.9460,0.6353,0.6781,0.7678,0.6197,0.7119,0.8186,0.7330,0.7782,0.8903
32,0.8564,0.8689,0.9512,0.6568,0.6782,0.7724,0.6491,0.7389,0.8283,0.7926,0.8025,0.8990
33,0.8864,0.8786,0.9548,0.6725,0.6916,0.7877,0.6911,0.7044,0.8228,0.8013,0.7687,0.8921
34,0.9021,0.8881,0.9573,0.6618,0.6974,0.7899,0.6710,0.7403,0.8368,0.7784,0.8025,0.9053
35,0.8931,0.8845,0.9562,0.6557,0.6961,0.7870,0.4459,0.5737,0.6604,0.5599,0.6131,0.6878
36,0.7819,0.8062,0.9263,0.5984,0.6348,0.7434,0.6694,0.7008,0.8122,0.7806,0.7727,0.9004
37,0.8779,0.8742,0.9529,0.6562,0.6918,0.7890,0.6623,0.7379,0.8328,0.7657,0.8025,0.9077
38,0.8869,0.8852,0.9565,0.6665,0.7060,0.7983,0.6653,0.7076,0.8121,0.7968,0.7835,0.9005
39,0.8149,0.8416,0.9385,0.6437,0.6701,0.7739,0.6660,0.7018,0.8160,0.7823,0.7656,0.8837
40,0.8790,0.8735,0.9531,0.6561,0.6956,0.7901,0.6979,0.7110,0.8090,0.8006,0.7802,0.8923
