,ensemble,model_0,model_1
DSC0,0.0011584755266085267,0.0012674927711486816,0.0011290913680568337
DSC1,0.12585201859474182,0.1428782343864441,0.11791224777698517
DSC2,0.059282559901475906,0.06325123459100723,0.054604027420282364
DSC3,0.04404351860284805,0.059873685240745544,0.05434264987707138
