,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.2,0.8114623427391052,0.7979505956172943,0.905364602804184,27.406110763549805,10.243639469146729,8.016643047332764,6.6463494300842285,7.832502893039158,0.9066094160079956
