epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.1013,0.0146,0.0661,0.1172,0.0339,0.0516,0.1886,0.0307,0.0513,0.0000,0.0000,0.0245
1,0.1567,0.0117,0.2233,0.1758,0.0442,0.1566,0.1886,0.0307,0.3392,0.0000,0.0000,0.3722
2,0.1533,0.0091,0.5716,0.1825,0.0419,0.3575,0.1800,0.0162,0.5604,0.0001,0.0035,0.6055
3,0.1444,0.0125,0.8189,0.1609,0.0462,0.5098,0.1274,0.0307,0.5361,0.0002,0.0000,0.5788
4,0.1506,0.0118,0.8264,0.1065,0.0459,0.5220,0.2883,0.0223,0.6409,0.3802,0.0004,0.6656
5,0.4230,0.0215,0.8011,0.2846,0.0242,0.5072,0.3631,0.0471,0.5813,0.4822,0.0457,0.6104
6,0.6020,0.2344,0.7941,0.4001,0.1427,0.5105,0.5186,0.2337,0.6465,0.6794,0.2451,0.6755
7,0.6539,0.5822,0.8472,0.4275,0.3804,0.5697,0.5032,0.6134,0.7714,0.6464,0.6505,0.8152
8,0.7228,0.7556,0.9019,0.4787,0.5328,0.6490,0.5044,0.5967,0.7136,0.6502,0.6201,0.7631
9,0.7830,0.8051,0.9214,0.5102,0.5748,0.6590,0.5461,0.6508,0.7575,0.7041,0.6818,0.8085
10,0.7200,0.7603,0.8970,0.4846,0.5520,0.6589,0.4955,0.6325,0.7827,0.6480,0.6807,0.8547
11,0.7658,0.8063,0.9279,0.5044,0.5773,0.6779,0.5705,0.6552,0.7912,0.6689,0.6884,0.8426
12,0.8217,0.8358,0.9386,0.5299,0.6151,0.7016,0.5932,0.6941,0.8105,0.7219,0.7386,0.8681
13,0.8173,0.8346,0.9385,0.5496,0.6158,0.7064,0.5830,0.6354,0.7907,0.6498,0.6775,0.8544
14,0.8511,0.8447,0.9391,0.5547,0.6183,0.7088,0.5929,0.6877,0.8108,0.6910,0.7351,0.8650
15,0.8260,0.8290,0.9344,0.5374,0.6090,0.7012,0.3834,0.5037,0.6543,0.4705,0.5589,0.7311
16,0.7615,0.8057,0.9222,0.5242,0.5972,0.6948,0.5770,0.7165,0.8179,0.7268,0.7526,0.8646
17,0.8360,0.8408,0.9389,0.5512,0.6281,0.7182,0.5969,0.7234,0.8212,0.6861,0.7617,0.8733
18,0.8807,0.8614,0.9451,0.5841,0.6440,0.7326,0.6252,0.6580,0.7882,0.7180,0.7138,0.8586
19,0.7999,0.8055,0.9197,0.5390,0.5947,0.7021,0.5199,0.6446,0.7727,0.7056,0.6824,0.8377
20,0.7932,0.8135,0.9339,0.5407,0.6041,0.7132,0.5212,0.6541,0.7983,0.6636,0.6964,0.8583
21,0.8522,0.8409,0.9404,0.5758,0.6354,0.7387,0.6121,0.6960,0.8143,0.7432,0.7450,0.8715
22,0.8144,0.8405,0.9405,0.5665,0.6310,0.7313,0.6165,0.6823,0.7998,0.7373,0.7320,0.8573
23,0.8843,0.8638,0.9463,0.6021,0.6545,0.7484,0.6395,0.7088,0.8167,0.7593,0.7636,0.8752
24,0.9038,0.8695,0.9493,0.6222,0.6601,0.7551,0.6087,0.6546,0.7997,0.7365,0.7149,0.8687
25,0.8103,0.8273,0.9317,0.5625,0.6245,0.7281,0.5281,0.6392,0.7738,0.6546,0.6966,0.8576
26,0.8684,0.8506,0.9446,0.5912,0.6467,0.7419,0.6186,0.6762,0.7977,0.7311,0.7244,0.8607
27,0.9018,0.8708,0.9517,0.6293,0.6659,0.7594,0.6213,0.6924,0.8015,0.7437,0.7443,0.8654
28,0.8849,0.8653,0.9487,0.6107,0.6637,0.7602,0.5971,0.6863,0.7966,0.7361,0.7281,0.8602
29,0.7981,0.8027,0.9197,0.5900,0.6412,0.7434,0.6323,0.7022,0.8043,0.7425,0.7562,0.8733
30,0.8728,0.8621,0.9471,0.6303,0.6855,0.7767,0.6360,0.6734,0.7837,0.7750,0.7212,0.8546
31,0.9060,0.8733,0.9500,0.6329,0.6729,0.7617,0.6566,0.6886,0.7995,0.7699,0.7400,0.8619
32,0.8366,0.8278,0.9279,0.5922,0.6335,0.7339,0.5820,0.6487,0.7846,0.7265,0.6943,0.8450
33,0.8429,0.8388,0.9419,0.6372,0.6489,0.7500,0.6145,0.6798,0.7973,0.7372,0.7324,0.8615
34,0.8968,0.8665,0.9487,0.6377,0.6647,0.7649,0.6276,0.6916,0.7987,0.7316,0.7438,0.8618
35,0.9053,0.8731,0.9502,0.6451,0.6829,0.7737,0.6492,0.7200,0.8220,0.7562,0.7719,0.8831
36,0.8894,0.8680,0.9489,0.6507,0.6872,0.7849,0.5088,0.6254,0.7290,0.5747,0.6645,0.7725
37,0.8192,0.8235,0.9318,0.6054,0.6410,0.7424,0.6623,0.6975,0.8009,0.7754,0.7519,0.8626
38,0.8700,0.8616,0.9479,0.6542,0.6779,0.7755,0.6274,0.7178,0.8204,0.7302,0.7782,0.8860
39,0.9033,0.8750,0.9521,0.6611,0.6812,0.7830,0.6530,0.6971,0.8098,0.7740,0.7567,0.8816
40,0.9151,0.8797,0.9528,0.6573,0.6847,0.7831,0.6539,0.6922,0.8134,0.7795,0.7538,0.8783
41,0.9035,0.8760,0.9516,0.6658,0.6840,0.7843,0.6410,0.6849,0.8022,0.7438,0.7471,0.8764
42,0.8899,0.8707,0.9512,0.6485,0.6839,0.7834,0.6491,0.7068,0.8347,0.7482,0.7633,0.8958
43,0.9165,0.8812,0.9527,0.6579,0.6843,0.7862,0.6566,0.6935,0.8241,0.7868,0.7532,0.8859
44,0.7827,0.7965,0.9212,0.5920,0.6230,0.7394,0.6645,0.6484,0.8034,0.7767,0.6980,0.8700
45,0.8624,0.8507,0.9478,0.6244,0.6691,0.7794,0.6429,0.6709,0.8091,0.7427,0.7351,0.8806
46,0.9043,0.8720,0.9532,0.6606,0.6833,0.7886,0.6577,0.7320,0.8431,0.7442,0.7740,0.8958
47,0.9013,0.8774,0.9557,0.6383,0.6871,0.7985,0.6231,0.7189,0.8245,0.7182,0.7790,0.8951
48,0.9131,0.8827,0.9554,0.6635,0.6789,0.7926,0.6449,0.6878,0.8149,0.7657,0.7444,0.8802
49,0.9175,0.8846,0.9557,0.6569,0.6705,0.7829,0.6313,0.6962,0.8210,0.7470,0.7676,0.8892
50,0.8286,0.8399,0.9397,0.6187,0.6656,0.7728,0.6372,0.7199,0.8203,0.7613,0.7803,0.8888
51,0.9011,0.8780,0.9535,0.6400,0.6873,0.7897,0.6123,0.6687,0.8115,0.7018,0.7270,0.8787
52,0.9119,0.8825,0.9566,0.6617,0.6758,0.7831,0.6476,0.7029,0.8111,0.7967,0.7684,0.8812
53,0.8532,0.8465,0.9379,0.6151,0.6569,0.7695,0.6186,0.6852,0.8067,0.7671,0.7436,0.8562
54,0.8286,0.8361,0.9367,0.6244,0.6591,0.7645,0.6774,0.7158,0.8223,0.7819,0.7723,0.8926
55,0.9012,0.8791,0.9549,0.6491,0.6762,0.7804,0.6457,0.7096,0.8195,0.7513,0.7753,0.8936
56,0.9121,0.8880,0.9571,0.6469,0.6771,0.7870,0.6165,0.7356,0.8306,0.7147,0.7868,0.9006
57,0.9082,0.8859,0.9548,0.6417,0.6792,0.7865,0.6663,0.7021,0.8170,0.7798,0.7637,0.8812
58,0.9114,0.8903,0.9564,0.6519,0.6679,0.7776,0.6564,0.6969,0.8202,0.7627,0.7621,0.8930
59,0.9069,0.8864,0.9565,0.6361,0.6660,0.7769,0.6052,0.6952,0.8125,0.7189,0.7590,0.8831
60,0.9040,0.8877,0.9573,0.6577,0.6793,0.7905,0.6429,0.6333,0.7836,0.7488,0.6863,0.8579
61,0.8451,0.8526,0.9426,0.6144,0.6488,0.7649,0.5343,0.5655,0.6656,0.6575,0.6025,0.7004
62,0.8745,0.8627,0.9483,0.6327,0.6716,0.7769,0.6353,0.7109,0.8228,0.7616,0.7803,0.8961
63,0.9086,0.8877,0.9569,0.6475,0.6782,0.7899,0.6463,0.6941,0.8066,0.7660,0.7569,0.8795
64,0.8936,0.8835,0.9564,0.6443,0.6697,0.7815,0.6553,0.6691,0.7938,0.7644,0.7304,0.8747
65,0.8999,0.8880,0.9592,0.6456,0.6748,0.7877,0.6007,0.7169,0.8225,0.7635,0.7731,0.8833
66,0.8420,0.8556,0.9463,0.6264,0.6639,0.7672,0.6537,0.7003,0.8263,0.7492,0.7614,0.8868
67,0.9127,0.8895,0.9579,0.6459,0.6894,0.7944,0.6078,0.7108,0.8112,0.6998,0.7739,0.8889
