,ensemble,model_0,model_1
DSC0,0.9969428777694702,0.9967594742774963,0.9968909025192261
DSC1,0.6910819411277771,0.6676282286643982,0.6912791132926941
DSC2,0.7261645197868347,0.7137075066566467,0.7290932536125183
DSC3,0.8279224634170532,0.8269789218902588,0.8372706770896912
