,ensemble,model_0,model_1
DSC0,0.0029064349364489317,0.0028761725407093763,0.002950891852378845
DSC1,0.3664306402206421,0.3716863691806793,0.36758357286453247
DSC2,0.28866463899612427,0.2816416919231415,0.27447807788848877
DSC3,0.2902631461620331,0.2807455360889435,0.27617770433425903
