,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.5,0.810621976852417,0.7943134903907776,0.9038052558898926,19.244800567626953,5.6819114685058585,4.235208034515382,3.067866563796997,4.9626467653683255,0.9179516434669496
