,0,1,2,3
0,0.9989496,1.0,0.8261719,0.92657346
1,0.99576044,0.65874124,0.8705096,0.90183026
2,0.99578166,0.6486486,0.8509213,0.94297636
3,0.9981769,0.78059536,0.8259643,0.94414896
4,0.9982244,0.56774193,0.88552916,0.92134833
5,0.9973011,3.4843205e-11,0.85714287,0.9398907
6,0.9996087,1.0,0.81285447,0.7714286
7,0.9986682,0.9609159,0.8483374,0.9576581
8,0.9983844,0.9468085,0.8174475,0.94543296
9,0.99850047,0.90919954,0.86737657,0.9644792
10,0.99852103,0.8611111,0.855814,0.9515287
11,0.99737126,0.43531826,0.76790833,0.9137931
12,0.9961065,5.319149e-11,0.019417476,0.34313726
13,0.9902392,1.0,2.1008403e-11,1.2642225e-11
14,0.99806184,0.9414847,0.8277809,0.9460255
15,0.99830306,0.94440633,0.8491787,0.944514
16,0.99851555,0.94323146,0.87341774,0.96572405
17,0.9980225,0.9002394,0.86004275,0.9507874
18,0.9984379,0.86609685,0.86656034,0.9464594
19,0.9980447,0.13978495,0.86346865,0.9443652
20,0.99932384,0.125,0.8695652,0.94156927
21,0.99838704,1.0,0.41813603,0.87318087
22,0.9993205,1.0,1.3157894e-10,7.692308e-10
23,0.9953859,1.0,0.5927771,0.7332029
24,0.99667436,0.8667439,0.8447837,0.88340807
25,0.9971084,0.8715686,0.87810946,0.94965035
26,0.99789363,0.9025907,0.8681855,0.9496296
27,0.9974115,0.8234183,0.87996507,0.96630824
28,0.9986162,0.674221,0.89876544,0.9496021
29,0.9991718,0.528,0.8943953,0.9413629
30,0.9985778,0.17910448,0.7337461,0.87356323
31,0.9988952,1.0,0.7614571,0.92346936
32,0.9949049,1.0,0.516129,0.8627451
33,0.99696887,0.90125674,0.80181545,0.7434053
34,0.99125457,0.13119143,0.7360877,0.81148565
35,0.98365444,1.7064846e-11,0.13997309,0.2404692
36,0.9840955,2.1276595e-11,7.5471695e-12,3.8910507e-11
37,0.98882926,5.050505e-11,8.795075e-12,8.849557e-11
38,0.99107087,1.1764706e-10,9.560229e-12,3.4482758e-10
39,0.99354225,7.692308e-10,1.2077295e-11,1.0
40,0.99587077,1.0,1.8552876e-11,1.0
41,1.0,1.0,1.0,1.0
42,0.9980907,0.95862067,0.91067195,0.9778609
43,0.99783736,0.955599,0.9112263,0.97927856
44,0.9975017,0.9060813,0.9345443,0.97060215
45,0.9982011,0.8836907,0.8915964,0.9549239
46,0.99651986,0.73882353,0.8208955,0.960779
47,0.99798054,0.7763615,0.8789453,0.97597134
48,0.99775726,0.66796875,0.88701516,0.9772455
49,0.9990211,0.779661,0.8969298,0.9728601
50,0.9990786,1.1111111e-09,0.8813793,0.9594334
51,0.99892825,1.0,0.7395833,0.90016365
52,0.99633384,1.0,0.7405971,0.8183453
53,0.993741,0.71849865,0.7533664,0.93390805
54,0.99663955,0.2015504,0.8421513,0.9504165
55,0.9968532,0.31654677,0.8551661,0.95798856
56,0.994069,0.0390625,0.74443775,0.95247525
57,0.99351376,1.4880952e-11,0.6274821,0.94667155
58,0.9957958,2.6385224e-11,0.77924526,0.9640355
59,1.0,1.0,1.0,1.0
60,0.9892129,7.824726e-12,0.8466899,0.93939394
61,0.9988366,0.9461127,0.90305305,0.9283489
62,0.9991552,0.8076923,0.8972431,0.89711934
63,0.99944985,0.78918916,0.87001735,0.872211
64,0.9985897,0.30705395,0.8442077,0.87774295
