,ensemble,model_0,model_1
DSC0,0.002764951204881072,0.0027568559162318707,0.002940670121461153
DSC1,0.37969914078712463,0.36882561445236206,0.3822920322418213
DSC2,0.28203994035720825,0.24902470409870148,0.2869039475917816
DSC3,0.27976077795028687,0.2520718574523926,0.3021511137485504
