,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.2,0.7998520731925964,0.7945761680603027,0.9102235436439514,18.519746780395508,5.281227111816406,4.412999153137207,3.2251172065734863,4.849106005259922,0.9176831841468812
