epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0525,0.0543,0.1746,0.0472,0.0527,0.1212,0.0888,0.1046,0.2680,0.0689,0.1091,0.2812
1,0.1512,0.3149,0.3606,0.1000,0.2574,0.2647,0.1532,0.3082,0.4435,0.2009,0.3248,0.4999
2,0.2684,0.0826,0.6264,0.1765,0.0570,0.3766,0.2362,0.0185,0.5353,0.2752,0.0010,0.5888
3,0.3400,0.0560,0.7002,0.2102,0.0334,0.4101,0.2491,0.1207,0.4869,0.2935,0.1234,0.5209
4,0.3619,0.2480,0.7863,0.2265,0.1349,0.4836,0.2548,0.3540,0.6648,0.3164,0.3752,0.7283
5,0.3474,0.5667,0.8614,0.2231,0.3586,0.5822,0.2411,0.5652,0.7669,0.2525,0.5950,0.8151
6,0.5858,0.7562,0.9131,0.3839,0.5024,0.6495,0.5128,0.6118,0.7569,0.6556,0.6631,0.8300
7,0.6915,0.7826,0.9157,0.4512,0.5271,0.6527,0.4628,0.6226,0.7598,0.5946,0.6591,0.8127
8,0.7105,0.7794,0.9136,0.4637,0.5326,0.6548,0.5065,0.5875,0.7037,0.6547,0.6231,0.7536
9,0.7358,0.7916,0.9192,0.4784,0.5428,0.6548,0.5277,0.6426,0.7756,0.6767,0.6892,0.8428
10,0.8005,0.8391,0.9405,0.5326,0.5959,0.7029,0.5428,0.6565,0.7873,0.6357,0.7005,0.8468
11,0.8230,0.8477,0.9434,0.5229,0.6116,0.7130,0.5849,0.6972,0.7955,0.7032,0.7425,0.8609
12,0.7701,0.7989,0.9213,0.4940,0.5664,0.6848,0.5825,0.6591,0.7920,0.7136,0.6839,0.8305
13,0.8291,0.8393,0.9414,0.5442,0.6067,0.7089,0.5608,0.6248,0.7769,0.6515,0.6700,0.8314
14,0.8436,0.8549,0.9455,0.5583,0.6225,0.7154,0.6305,0.6758,0.8082,0.7447,0.7157,0.8514
15,0.8027,0.8220,0.9278,0.5324,0.5973,0.7006,0.5713,0.6566,0.7728,0.7176,0.6851,0.8299
16,0.8028,0.8222,0.9329,0.5475,0.5965,0.7032,0.5970,0.6462,0.7780,0.7288,0.6856,0.8310
17,0.8708,0.8607,0.9462,0.5726,0.6367,0.7239,0.6156,0.7003,0.8180,0.7105,0.7485,0.8673
18,0.8876,0.8664,0.9469,0.5859,0.6415,0.7312,0.6150,0.6756,0.8122,0.7093,0.7256,0.8658
19,0.8048,0.8159,0.9274,0.5286,0.6005,0.7073,0.5259,0.6250,0.7598,0.6780,0.6700,0.8306
20,0.8030,0.8297,0.9368,0.5189,0.6078,0.7071,0.6189,0.7152,0.8043,0.7477,0.7595,0.8616
21,0.8582,0.8559,0.9475,0.5743,0.6421,0.7344,0.6425,0.7075,0.8255,0.7574,0.7677,0.8784
22,0.8421,0.8374,0.9384,0.5610,0.6220,0.7225,0.6030,0.6923,0.8005,0.7159,0.7533,0.8608
23,0.8717,0.8607,0.9480,0.5928,0.6510,0.7434,0.6421,0.7005,0.8206,0.7557,0.7484,0.8707
24,0.8929,0.8721,0.9499,0.6135,0.6661,0.7525,0.6359,0.7186,0.8297,0.7500,0.7685,0.8774
25,0.8049,0.8222,0.9300,0.5673,0.6161,0.7264,0.5811,0.6845,0.7941,0.6942,0.7299,0.8433
26,0.8446,0.8359,0.9366,0.6025,0.6394,0.7334,0.6487,0.7141,0.8272,0.7281,0.7672,0.8813
27,0.8744,0.8646,0.9488,0.6286,0.6624,0.7613,0.6469,0.7018,0.8162,0.7644,0.7538,0.8735
28,0.8896,0.8772,0.9514,0.6269,0.6675,0.7636,0.6290,0.7160,0.8148,0.7470,0.7814,0.8921
29,0.8857,0.8750,0.9512,0.6447,0.6838,0.7852,0.6277,0.6967,0.8209,0.7509,0.7458,0.8781
30,0.8913,0.8768,0.9535,0.6535,0.6857,0.7838,0.6447,0.6903,0.8043,0.7847,0.7534,0.8721
31,0.8437,0.8579,0.9459,0.6036,0.6615,0.7645,0.6489,0.7087,0.8159,0.7721,0.7628,0.8853
32,0.8054,0.8223,0.9349,0.5731,0.6350,0.7341,0.6441,0.7006,0.8215,0.7768,0.7543,0.8776
33,0.8793,0.8645,0.9495,0.6415,0.6762,0.7707,0.6144,0.7286,0.8327,0.7162,0.7746,0.8776
34,0.9042,0.8788,0.9515,0.6437,0.6827,0.7815,0.6295,0.6773,0.8111,0.7418,0.7316,0.8782
35,0.9067,0.8848,0.9528,0.6481,0.6977,0.7906,0.6222,0.7142,0.8261,0.7624,0.7786,0.8926
36,0.8858,0.8754,0.9522,0.6415,0.6863,0.7914,0.5804,0.6703,0.7954,0.7043,0.7364,0.8637
37,0.8609,0.8527,0.9408,0.6197,0.6720,0.7767,0.6552,0.6897,0.8073,0.7575,0.7563,0.8793
38,0.9035,0.8837,0.9547,0.6545,0.6957,0.7923,0.6487,0.7244,0.8375,0.7659,0.7968,0.9061
39,0.8688,0.8665,0.9482,0.6124,0.6672,0.7750,0.5569,0.6685,0.7988,0.6748,0.7139,0.8672
40,0.8445,0.8494,0.9419,0.6378,0.6688,0.7739,0.6406,0.6827,0.8160,0.7784,0.7480,0.8854
41,0.9030,0.8829,0.9542,0.6514,0.6840,0.7805,0.6274,0.7279,0.8332,0.7615,0.7864,0.8963
42,0.8233,0.8235,0.9301,0.5830,0.6462,0.7438,0.6341,0.6191,0.7796,0.7736,0.6687,0.8346
43,0.8590,0.8589,0.9447,0.6288,0.6625,0.7669,0.6501,0.6668,0.7949,0.7704,0.7425,0.8771
44,0.9018,0.8820,0.9524,0.6565,0.6777,0.7821,0.6649,0.6858,0.8070,0.7899,0.7592,0.8864
45,0.9107,0.8880,0.9543,0.6510,0.6852,0.7884,0.6457,0.6773,0.8111,0.7741,0.7510,0.8851
46,0.9158,0.8906,0.9544,0.6552,0.6841,0.7929,0.6482,0.7157,0.8137,0.7903,0.7906,0.8962
47,0.8880,0.8834,0.9542,0.6397,0.6817,0.7898,0.6093,0.6778,0.7853,0.7214,0.7490,0.8645
48,0.8247,0.8307,0.9331,0.6127,0.6535,0.7604,0.6337,0.7399,0.8323,0.7501,0.7846,0.8965
49,0.8972,0.8787,0.9526,0.6498,0.6765,0.7823,0.5999,0.6852,0.7911,0.6930,0.7588,0.8824
50,0.9096,0.8894,0.9561,0.6513,0.6783,0.7958,0.6352,0.7029,0.8083,0.7546,0.7712,0.8884
51,0.9143,0.8920,0.9570,0.6329,0.6699,0.7847,0.6375,0.6847,0.8094,0.7541,0.7557,0.8866
