,ensemble,model_0,model_1
DSC0,0.998253583908081,0.9981662631034851,0.9980713725090027
DSC1,0.7943050861358643,0.7965238690376282,0.7744777202606201
DSC2,0.8352552652359009,0.8244272470474243,0.8240586519241333
DSC3,0.8925454616546631,0.8936014771461487,0.8883238434791565
