,0,1,2,3
0,0.99794686,0.8656579,0.9040655,0.96312445
1,0.9984959,0.85371345,0.9306559,0.92245555
2,0.9982041,0.92426467,0.8697596,0.9691086
3,0.9986564,0.9558312,0.87401575,0.96710306
4,0.9964117,0.8187362,0.87852234,0.93716484
5,0.99789655,0.8556567,0.88717544,0.9243214
6,0.9983346,0.94487697,0.8773125,0.9679058
7,0.99696344,0.7744327,0.8510377,0.9403317
8,0.99830097,0.8799912,0.8394529,0.9677151
9,0.99805725,0.64047766,0.8580365,0.9614062
10,0.99900323,0.9234048,0.85162807,0.953648
11,0.99800664,0.9416827,0.84383935,0.89309627
12,0.9991538,0.95759964,0.8606426,0.96009517
13,0.9982349,0.91455156,0.89692134,0.9671136
14,0.9975309,0.87009805,0.8747095,0.7490566
15,0.9981605,0.9276059,0.85174257,0.95475733
16,0.9982812,0.88292056,0.88708884,0.88093257
17,0.99896735,0.9288335,0.8427112,0.8675071
18,0.99874806,0.92654103,0.9175492,0.97485274
19,0.9982867,0.8496911,0.9037005,0.92047435
20,0.9982622,0.9549824,0.90459365,0.95848197
21,0.9970229,0.8166764,0.8300937,0.96125424
22,0.9986435,0.88807195,0.9001558,0.92135876
23,0.99903256,0.9024288,0.8638251,0.91083413
24,0.99863595,0.9501111,0.92396086,0.9742337
