epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0495,0.0343,0.0161,0.0000,0.0000,0.0000,0.0907,0.0053,0.0196,0.0194,0.0059,0.0023
1,0.0927,0.1299,0.0104,0.0000,0.0000,0.0000,0.1357,0.3036,0.0265,0.1490,0.3236,0.0003
2,0.1716,0.3456,0.0191,0.0000,0.0000,0.0000,0.1942,0.2263,0.0366,0.2014,0.2290,0.0018
3,0.2438,0.3583,0.0290,0.0000,0.0000,0.0000,0.1777,0.3730,0.0483,0.1905,0.3836,0.0000
4,0.2937,0.3485,0.0473,0.0000,0.0000,0.0000,0.2716,0.3191,0.0253,0.2856,0.3315,0.0038
5,0.2947,0.3756,0.0368,0.0000,0.0000,0.0000,0.2641,0.3833,0.0401,0.3325,0.3992,0.0006
6,0.3056,0.3802,0.0483,0.0000,0.0000,0.0000,0.2605,0.4258,0.0263,0.3451,0.4374,0.0000
7,0.3401,0.4173,0.0506,0.0000,0.0000,0.0000,0.3771,0.4507,0.0391,0.4078,0.4652,0.0149
8,0.3847,0.4438,0.0331,0.0000,0.0000,0.0000,0.3788,0.4164,0.0421,0.4389,0.4309,0.0078
9,0.4458,0.4631,0.0509,0.0000,0.0000,0.0000,0.4020,0.4679,0.0541,0.4745,0.4913,0.0273
10,0.5726,0.4942,0.0401,0.0000,0.0000,0.0000,0.4655,0.5261,0.0816,0.5994,0.5465,0.0762
11,0.5764,0.4914,0.0440,0.0000,0.0000,0.0000,0.5712,0.4808,0.0562,0.7932,0.5027,0.0436
12,0.6383,0.5051,0.0514,0.0000,0.0000,0.0000,0.6083,0.4248,0.0750,0.7910,0.4481,0.0493
13,0.6430,0.5014,0.0540,0.0000,0.0000,0.0000,0.6474,0.4890,0.0787,0.8077,0.5174,0.0802
14,0.6734,0.5310,0.1112,0.0000,0.0000,0.0000,0.6377,0.4571,0.6852,0.8087,0.4740,0.7421
15,0.6620,0.4325,0.6722,0.0000,0.0000,0.0000,0.6467,0.4349,0.7079,0.8071,0.4598,0.7658
16,0.6694,0.4661,0.6892,0.0000,0.0000,0.0000,0.6348,0.4543,0.5926,0.7341,0.4817,0.6555
17,0.6655,0.5182,0.7029,0.0000,0.0000,0.0000,0.6201,0.5138,0.7289,0.8063,0.5427,0.7963
18,0.7120,0.6045,0.7524,0.0000,0.0000,0.0000,0.6497,0.6661,0.7613,0.8329,0.7067,0.8083
19,0.6949,0.6749,0.7754,0.0000,0.0000,0.0000,0.6804,0.7158,0.7997,0.8367,0.7526,0.8398
20,0.7056,0.7363,0.8010,0.0000,0.0000,0.0000,0.6328,0.6563,0.7785,0.7909,0.6964,0.8244
21,0.6998,0.7438,0.8103,0.0000,0.0000,0.0000,0.6358,0.7382,0.8254,0.7879,0.7854,0.8650
22,0.6921,0.7375,0.8179,0.0000,0.0000,0.0000,0.6365,0.7744,0.8385,0.8122,0.8086,0.8836
23,0.7230,0.7654,0.8358,0.0000,0.0000,0.0000,0.6955,0.7558,0.8450,0.8302,0.8017,0.8846
24,0.6995,0.7516,0.8187,0.0000,0.0000,0.0000,0.5877,0.7093,0.8206,0.7407,0.7578,0.8722
25,0.7130,0.7548,0.8200,0.0000,0.0000,0.0000,0.5842,0.6875,0.7932,0.7687,0.7313,0.8489
26,0.7021,0.7447,0.8144,0.0000,0.0000,0.0000,0.6548,0.7462,0.8189,0.8298,0.7899,0.8796
27,0.7432,0.7771,0.8434,0.0000,0.0000,0.0000,0.6616,0.7501,0.8175,0.8127,0.8035,0.8691
28,0.7318,0.7741,0.8377,0.0000,0.0000,0.0000,0.6812,0.7672,0.8323,0.8452,0.8109,0.8897
29,0.7358,0.7841,0.8496,0.0000,0.0000,0.0000,0.6906,0.7681,0.8159,0.8399,0.8090,0.8657
30,0.7356,0.7805,0.8468,0.0000,0.0000,0.0000,0.6918,0.7764,0.8536,0.8429,0.8293,0.9083
31,0.7075,0.7771,0.8462,0.0000,0.0000,0.0000,0.6524,0.6954,0.8083,0.7771,0.7433,0.8569
32,0.7478,0.7797,0.8530,0.0000,0.0000,0.0000,0.6924,0.7549,0.8005,0.8129,0.8052,0.8715
33,0.7372,0.7905,0.8526,0.0000,0.0000,0.0000,0.6359,0.7489,0.8167,0.8056,0.7938,0.8817
34,0.7597,0.7960,0.8647,0.0000,0.0000,0.0000,0.6952,0.7850,0.8581,0.8494,0.8324,0.9109
35,0.7503,0.7892,0.8594,0.0000,0.0000,0.0000,0.7098,0.7720,0.8558,0.8434,0.8107,0.9041
36,0.7741,0.8052,0.8775,0.0000,0.0000,0.0000,0.7016,0.7863,0.8550,0.8401,0.8232,0.9039
37,0.7487,0.7849,0.8592,0.0000,0.0000,0.0000,0.6802,0.7633,0.8652,0.8322,0.8047,0.9059
38,0.7464,0.7873,0.8606,0.0000,0.0000,0.0000,0.7075,0.7759,0.8430,0.8387,0.8246,0.9018
39,0.7557,0.7933,0.8692,0.0000,0.0000,0.0000,0.7171,0.7850,0.8530,0.8508,0.8305,0.9010
40,0.7441,0.7883,0.8699,0.0000,0.0000,0.0000,0.7041,0.7559,0.8503,0.8382,0.8043,0.9156
41,0.7702,0.8072,0.8794,0.0000,0.0000,0.0000,0.7403,0.7814,0.8541,0.8616,0.8220,0.9077
42,0.7275,0.7903,0.8629,0.0000,0.0000,0.0000,0.7163,0.7910,0.8587,0.8285,0.8316,0.9112
43,0.7459,0.8017,0.8685,0.0000,0.0000,0.0000,0.6718,0.6661,0.7536,0.7819,0.7519,0.8379
44,0.7585,0.7951,0.8737,0.0000,0.0000,0.0000,0.7299,0.7888,0.8624,0.8347,0.8345,0.9177
45,0.7664,0.8009,0.8690,0.0000,0.0000,0.0000,0.6932,0.7428,0.8023,0.8373,0.8031,0.8643
46,0.7455,0.7909,0.8718,0.0000,0.0000,0.0000,0.7398,0.7884,0.8633,0.8632,0.8258,0.9107
47,0.7600,0.8069,0.8804,0.0000,0.0000,0.0000,0.7378,0.7962,0.8766,0.8502,0.8400,0.9229
48,0.7803,0.8201,0.8912,0.0000,0.0000,0.0000,0.6736,0.7866,0.8680,0.8318,0.8308,0.9139
49,0.7656,0.8107,0.8766,0.0000,0.0000,0.0000,0.6595,0.7801,0.8138,0.8172,0.8191,0.8788
50,0.7937,0.8248,0.8896,0.0000,0.0000,0.0000,0.7149,0.8023,0.8734,0.8594,0.8430,0.9171
51,0.7564,0.8045,0.8814,0.0000,0.0000,0.0000,0.7287,0.7955,0.8729,0.8529,0.8394,0.9144
52,0.7734,0.8234,0.8871,0.0000,0.0000,0.0000,0.7215,0.7964,0.8686,0.8460,0.8397,0.9185
53,0.7568,0.8102,0.8886,0.0000,0.0000,0.0000,0.5677,0.7189,0.7948,0.6988,0.7429,0.8589
54,0.7481,0.8010,0.8796,0.0000,0.0000,0.0000,0.7118,0.8022,0.8766,0.8473,0.8428,0.9174
55,0.7586,0.7986,0.8736,0.0000,0.0000,0.0000,0.7118,0.7878,0.8650,0.8412,0.8361,0.9165
