epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0880,0.0165,0.0337,0.0000,0.0000,0.0000,0.1755,0.0307,0.0330,0.0000,0.0000,0.0188
1,0.1591,0.0163,0.0709,0.0000,0.0000,0.0000,0.1842,0.0307,0.0653,0.0000,0.0000,0.0615
2,0.0870,0.0155,0.3777,0.0000,0.0000,0.0000,0.1144,0.0271,0.3329,0.0004,0.0054,0.3726
3,0.0193,0.0089,0.6291,0.0000,0.0000,0.0000,0.0411,0.0307,0.5149,0.0168,0.0000,0.5689
4,0.0345,0.0172,0.7852,0.0000,0.0000,0.0000,0.1103,0.0309,0.6026,0.0006,0.0002,0.6549
5,0.0816,0.0270,0.7818,0.0000,0.0000,0.0000,0.1493,0.0316,0.5350,0.0002,0.0060,0.5991
6,0.2031,0.1161,0.7711,0.0000,0.0000,0.0000,0.1566,0.0985,0.5625,0.0606,0.1084,0.6294
7,0.4545,0.3414,0.8059,0.0000,0.0000,0.0000,0.2313,0.2840,0.6253,0.2844,0.3098,0.7139
8,0.6620,0.7559,0.9082,0.0000,0.0000,0.0000,0.2382,0.4512,0.5172,0.2560,0.4970,0.5784
9,0.7957,0.8337,0.9324,0.0000,0.0000,0.0000,0.2787,0.3881,0.4405,0.3495,0.4344,0.5066
10,0.6779,0.7816,0.9064,0.0000,0.0000,0.0000,0.4069,0.5923,0.7137,0.5150,0.6274,0.7705
11,0.8078,0.8408,0.9341,0.0000,0.0000,0.0000,0.2858,0.6058,0.7301,0.3612,0.6589,0.7960
12,0.8396,0.8692,0.9450,0.0000,0.0000,0.0000,0.3537,0.5673,0.6853,0.4231,0.6423,0.7752
13,0.8589,0.8781,0.9468,0.0000,0.0000,0.0000,0.3659,0.5046,0.6056,0.3672,0.5645,0.6937
14,0.7412,0.8241,0.9264,0.0000,0.0000,0.0000,0.2677,0.4517,0.5534,0.3550,0.5018,0.6170
15,0.8137,0.8637,0.9423,0.0000,0.0000,0.0000,0.4148,0.6336,0.7414,0.5498,0.6939,0.8205
