,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.1,0.7602037787437439,0.786734402179718,0.9044496417045592,20.419034957885746,6.109818935394287,4.505959987640381,3.25031852722168,5.248074318681445,0.9186573028564452
