,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_0.1,0.761551022529602,0.7768923342227936,0.8965220153331757,30.265268325805664,9.186078071594238,7.106425523757935,5.475606918334961,7.781192030225482,0.9186573028564452
