epoch,train_dice_1,train_dice_2,train_dice_3,train_unlab_dice_1,train_unlab_dice_2,train_unlab_dice_3,val_dice_1,val_dice_2,val_dice_3,val_batch_dice_1,val_batch_dice_2,val_batch_dice_3
0,0.0525,0.0543,0.1746,0.0472,0.0527,0.1212,0.0888,0.1046,0.2680,0.0689,0.1091,0.2812
1,0.1512,0.3149,0.3606,0.1000,0.2574,0.2647,0.1532,0.3082,0.4435,0.2009,0.3248,0.4999
2,0.2684,0.0826,0.6264,0.1765,0.0570,0.3766,0.2362,0.0185,0.5353,0.2752,0.0010,0.5888
3,0.3400,0.0560,0.7002,0.2102,0.0334,0.4101,0.2491,0.1207,0.4869,0.2935,0.1234,0.5209
4,0.3619,0.2480,0.7863,0.2265,0.1349,0.4836,0.2548,0.3540,0.6648,0.3164,0.3752,0.7283
5,0.3495,0.5733,0.8621,0.2337,0.3673,0.5870,0.2299,0.5200,0.7526,0.2309,0.5577,0.8068
6,0.5700,0.7462,0.9072,0.3712,0.4993,0.6469,0.4515,0.6000,0.7570,0.5869,0.6477,0.8201
7,0.6922,0.7817,0.9115,0.4447,0.5262,0.6427,0.3992,0.6089,0.7545,0.4900,0.6438,0.8131
8,0.7135,0.7893,0.9176,0.4761,0.5504,0.6616,0.5138,0.5173,0.6896,0.6250,0.5690,0.7626
9,0.7430,0.7977,0.9217,0.5031,0.5598,0.6676,0.5663,0.6832,0.8002,0.7185,0.7238,0.8534
10,0.7838,0.8380,0.9402,0.5142,0.5971,0.6914,0.5828,0.6816,0.7969,0.7057,0.7337,0.8509
11,0.7765,0.8043,0.9232,0.5066,0.5797,0.6838,0.5565,0.6486,0.7790,0.6440,0.6752,0.8220
12,0.7678,0.8116,0.9265,0.5047,0.5795,0.6818,0.6009,0.6671,0.7844,0.7437,0.7151,0.8417
13,0.8217,0.8494,0.9442,0.5597,0.6193,0.7118,0.6096,0.6951,0.7963,0.7378,0.7360,0.8537
14,0.8459,0.8621,0.9466,0.5481,0.6253,0.7137,0.6003,0.6551,0.7799,0.7338,0.7063,0.8372
15,0.7873,0.8124,0.9262,0.5158,0.5888,0.6803,0.5632,0.6126,0.7278,0.7402,0.6507,0.7742
16,0.8245,0.8361,0.9375,0.5344,0.6162,0.7016,0.6480,0.6719,0.7850,0.7634,0.7266,0.8407
17,0.8614,0.8607,0.9441,0.5565,0.6379,0.7222,0.5946,0.7274,0.8120,0.6903,0.7826,0.8763
18,0.8691,0.8655,0.9477,0.5701,0.6467,0.7344,0.6128,0.7032,0.8105,0.6876,0.7511,0.8738
19,0.8566,0.8585,0.9438,0.5452,0.6415,0.7251,0.5197,0.4652,0.7063,0.6774,0.5030,0.7823
20,0.7745,0.7942,0.9186,0.5088,0.5866,0.6904,0.6210,0.6951,0.7988,0.7370,0.7497,0.8530
21,0.8064,0.8266,0.9369,0.5176,0.6215,0.7125,0.5431,0.6769,0.7986,0.5832,0.7245,0.8530
22,0.8685,0.8639,0.9472,0.5820,0.6582,0.7443,0.5755,0.6892,0.8036,0.6553,0.7390,0.8646
23,0.8971,0.8731,0.9497,0.5971,0.6619,0.7525,0.6169,0.6890,0.8072,0.7165,0.7423,0.8668
24,0.8831,0.8718,0.9499,0.5994,0.6745,0.7673,0.6261,0.7065,0.8074,0.7090,0.7611,0.8677
25,0.7985,0.8155,0.9240,0.5399,0.6079,0.7040,0.5849,0.6991,0.8211,0.7369,0.7573,0.8846
26,0.8652,0.8601,0.9463,0.6140,0.6670,0.7549,0.6366,0.7036,0.8103,0.7347,0.7680,0.8829
27,0.8875,0.8760,0.9515,0.6250,0.6744,0.7571,0.6302,0.6809,0.7953,0.7405,0.7502,0.8759
28,0.8555,0.8640,0.9460,0.6020,0.6605,0.7569,0.5958,0.6591,0.7743,0.7073,0.7254,0.8576
29,0.8122,0.8232,0.9283,0.5839,0.6344,0.7290,0.6395,0.6750,0.7820,0.7315,0.7247,0.8396
30,0.8751,0.8706,0.9503,0.6330,0.6800,0.7682,0.6591,0.6907,0.7980,0.7697,0.7595,0.8753
31,0.8992,0.8829,0.9531,0.6423,0.6800,0.7693,0.6194,0.7130,0.8118,0.7159,0.7714,0.8753
32,0.8939,0.8808,0.9535,0.6315,0.6844,0.7735,0.6024,0.6821,0.7948,0.7360,0.7485,0.8706
33,0.7974,0.8200,0.9300,0.5721,0.6301,0.7346,0.6310,0.6792,0.8089,0.7468,0.7318,0.8706
34,0.8738,0.8627,0.9448,0.6171,0.6845,0.7677,0.6629,0.6801,0.8030,0.7791,0.7355,0.8731
35,0.8944,0.8819,0.9514,0.6332,0.6920,0.7837,0.6484,0.7153,0.8208,0.7720,0.7731,0.8886
36,0.9093,0.8848,0.9547,0.6396,0.6951,0.7918,0.6449,0.6888,0.7990,0.7773,0.7568,0.8752
37,0.8996,0.8864,0.9536,0.6243,0.6897,0.7774,0.6376,0.7138,0.8136,0.7393,0.7762,0.8856
38,0.8899,0.8807,0.9541,0.6205,0.6863,0.7788,0.4848,0.6361,0.7742,0.6361,0.6843,0.8405
39,0.7826,0.8183,0.9286,0.5717,0.6415,0.7371,0.5604,0.7061,0.8012,0.6542,0.7734,0.8817
40,0.8794,0.8736,0.9509,0.6049,0.6807,0.7804,0.5944,0.7139,0.8215,0.6747,0.7759,0.8883
41,0.8898,0.8812,0.9543,0.6154,0.6855,0.7826,0.3988,0.6808,0.8131,0.3901,0.7291,0.8835
42,0.8394,0.8406,0.9386,0.5896,0.6720,0.7695,0.5842,0.6631,0.7934,0.7511,0.7124,0.8511
43,0.8471,0.8551,0.9470,0.6159,0.6748,0.7700,0.5909,0.6941,0.8326,0.6977,0.7455,0.8878
44,0.8969,0.8851,0.9546,0.6267,0.6892,0.7849,0.6159,0.6780,0.8010,0.7403,0.7480,0.8814
45,0.9045,0.8867,0.9552,0.6041,0.6856,0.7855,0.6113,0.7097,0.8127,0.7277,0.7689,0.8872
46,0.9088,0.8888,0.9557,0.6142,0.6772,0.7887,0.6354,0.6965,0.8258,0.7642,0.7697,0.8985
47,0.8534,0.8723,0.9531,0.5938,0.6666,0.7797,0.6046,0.6334,0.7529,0.6871,0.6841,0.8155
48,0.8583,0.8669,0.9495,0.6108,0.6779,0.7857,0.6230,0.6855,0.8171,0.7400,0.7494,0.8830
49,0.9026,0.8896,0.9563,0.6081,0.6700,0.7833,0.6050,0.7196,0.8307,0.7109,0.7881,0.9090
50,0.8955,0.8900,0.9583,0.6138,0.6798,0.7946,0.6023,0.6752,0.7855,0.7114,0.7509,0.8771
51,0.9155,0.8905,0.9572,0.6070,0.6722,0.7832,0.5339,0.6986,0.8243,0.5908,0.7628,0.8991
