,ensemble,model_0,model_1
DSC0,0.002671046182513237,0.002755658235400915,0.002704629674553871
DSC1,0.390762597322464,0.38730141520500183,0.38513973355293274
DSC2,0.2869632840156555,0.28616878390312195,0.25643864274024963
DSC3,0.2858242690563202,0.28685110807418823,0.2679804563522339
