,ensemble,model_0,model_1
DSC0,0.002300653839483857,0.002440056297928095,0.002373657887801528
DSC1,0.36688563227653503,0.3728945851325989,0.36624008417129517
DSC2,0.24829034507274628,0.25332245230674744,0.24031300842761993
DSC3,0.2523452341556549,0.2614534795284271,0.25714796781539917
