,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.7997126877307892,0.8220413327217102,0.9151409566402436,25.062654495239258,9.133564472198486,8.557790517807007,5.1865551471710205,7.211065658501217,0.8974540829658508
