,ensemble,model_0,model_1
DSC0,0.0010991959134116769,0.0011494281934574246,0.0011004721745848656
DSC1,0.1587977111339569,0.15352477133274078,0.16226206719875336
DSC2,0.05974281579256058,0.059652816504240036,0.06475450843572617
DSC3,0.04659433290362358,0.05082787573337555,0.056471362709999084
