,DSC1,DSC2,DSC3,HD0,HD1,HD2,HD3,mean_iou,kappa
jsd_1.0,0.8082340955734253,0.8348760008811951,0.9236542582511902,14.853633880615234,5.761242389678955,4.197784900665283,3.0073118209838867,4.340962478092739,0.8974540829658508
