,ensemble,model_0,model_1
DSC0,0.9973403811454773,0.9971548914909363,0.9972018003463745
DSC1,0.6878316402435303,0.6665178537368774,0.6762761473655701
DSC2,0.7730488181114197,0.7532132863998413,0.7653111815452576
DSC3,0.8584694266319275,0.8451051712036133,0.8493272066116333
